#{"t_start": 1745335780.4904053, "env_id": "None"}
r,l,t
-14635.0,85,3.36735
-8874.0,85,4.316907
-8649.0,85,9.042782
-13767.0,89,10.962888
-13841.0,87,12.386919
-11417.0,87,13.358545
-10170.0,85,15.514234
-13348.0,87,16.448848
-9333.0,87,17.375446
-7902.0,84,18.302187
-9533.0,91,20.006088
-8978.0,88,20.962815
-16583.0,91,21.993696
-11236.0,89,23.632344
-9820.0,88,25.699354
-8580.0,90,27.611268
-9358.0,88,28.560815
-8256.0,90,30.158981
-8263.0,85,31.09765
-7423.0,89,32.01711
-9064.0,86,33.566096
-5646.0,85,35.647149
-6364.0,87,37.871818
-4946.0,85,38.765509
-5055.0,87,40.327094
-6531.0,85,41.261661
-6674.0,88,42.247836
-6240.0,86,44.127128
-8022.0,88,45.160397
-5806.0,86,50.058196
-6235.0,83,50.939014
-5167.0,88,52.543404
-6182.0,83,53.502797
-5653.0,86,56.043698
-4856.0,86,57.632623
-6022.0,86,58.58289
-5441.0,84,59.886707
-5633.0,82,60.734412
-5535.0,82,63.278466
-6356.0,84,64.200982
-5613.0,86,65.104548
-5136.0,87,66.716782
-5305.0,86,67.679438
-4995.0,86,68.628221
-4881.0,84,69.492871
-4705.0,85,71.070036
-7892.0,87,71.974194
-6347.0,89,72.924429
-5240.0,82,74.494702
-4912.0,84,75.69482
-4891.0,86,76.859325
-5511.0,85,77.770873
-4433.0,85,79.654189
-3777.0,84,80.525908
-4112.0,88,83.067874
-3988.0,86,85.251268
-4972.0,83,90.577602
-4447.0,83,91.448767
-5689.0,85,92.379971
-7594.0,86,93.960568
-4454.0,85,94.906285
-3905.0,83,95.822057
-4697.0,86,97.398427
-5675.0,84,98.313357
-4891.0,84,99.257352
-4359.0,85,100.127855
-4287.0,86,101.750959
-5386.0,85,102.685987
-3640.0,85,103.57574
-4511.0,85,105.126312
-3742.0,87,106.439317
-3917.0,81,107.325491
-4331.0,85,108.219118
-4306.0,84,109.767286
-3993.0,83,112.900863
-3454.0,84,113.819726
-3711.0,82,114.693516
-3594.0,86,116.258652
-3490.0,88,117.220406
-4680.0,83,118.051008
-4181.0,86,119.593843
-3846.0,86,120.498845
-4406.0,87,122.123588
-3605.0,83,123.004329
-3421.0,86,124.565305
-3501.0,87,125.510881
-2961.0,84,126.811697
-4070.0,83,128.362852
-4339.0,87,129.300805
-3871.0,86,133.114532
-4081.0,86,134.06881
-4551.0,86,135.635388
-4060.0,82,136.846275
-3973.0,86,137.79262
-3588.0,86,139.307543
-4381.0,83,140.21436
-3349.0,85,141.113665
-3361.0,88,142.346356
-4189.0,83,143.866659
-3726.0,85,144.831429
-3588.0,82,145.799356
-4719.0,83,147.3521
-3785.0,83,148.271611
-4144.0,83,149.219865
-3716.0,85,150.177546
-3756.0,83,154.19748
-4132.0,86,156.293841
