#{"t_start": 1745335780.5234213, "env_id": "None"}
r,l,t
-2362.0,85,806.207428
-2570.0,84,814.710565
-2297.0,85,815.626735
-2584.0,86,817.075213
-2292.0,84,817.986083
-2284.0,87,818.922102
-4935.0,85,819.888602
-2118.0,86,821.482235
-6481.0,85,822.422632
-2364.0,87,823.445855
-2619.0,84,827.296754
-2367.0,85,828.232794
-2195.0,86,829.151181
-2705.0,87,830.119681
-2989.0,85,831.735858
-3442.0,83,832.723155
-2565.0,85,834.731576
-2748.0,86,836.370713
-2619.0,85,838.93579
-2560.0,84,839.819475
-2729.0,85,842.399289
-2371.0,87,845.259713
-3506.0,86,865.214916
-2173.0,85,867.975415
-2235.0,87,871.39948
-4957.0,82,872.258063
-2324.0,83,873.157413
-2256.0,84,874.144423
-2769.0,82,875.697223
-4759.0,81,878.146011
-2560.0,86,880.899241
-2472.0,86,882.476995
-2543.0,86,883.563582
-2277.0,85,891.953364
-2683.0,84,892.83506
-2996.0,83,894.364168
-2323.0,84,895.33366
-2503.0,88,896.350672
-3199.0,86,897.806895
-2587.0,84,900.318027
-2181.0,86,901.779963
-2626.0,85,904.365991
-3102.0,84,911.022826
-2252.0,87,919.051134
-2708.0,84,919.979526
-2594.0,83,920.828514
-2842.0,88,922.493366
-2744.0,86,926.007383
-2222.0,85,926.898649
-2865.0,85,928.488415
-2360.0,86,929.397054
-2436.0,84,930.274788
-2736.0,88,932.081626
-3700.0,83,933.19434
-2693.0,84,934.131051
-2011.0,84,935.075819
-2852.0,85,938.327065
-2129.0,85,951.522359
-2548.0,85,952.512309
-2394.0,85,953.393729
-2348.0,83,955.042765
-2250.0,83,956.017699
-2706.0,84,960.490208
-2575.0,86,975.351113
-2325.0,86,982.013488
-2388.0,84,982.979808
-2419.0,85,987.345485
-2364.0,85,991.530693
-2692.0,85,992.444168
-2209.0,86,993.343221
-2712.0,88,994.951795
-2469.0,84,995.905792
-2597.0,86,998.409659
-2287.0,83,999.292459
-2254.0,85,1000.84953
-2283.0,86,1001.786289
-2241.0,86,1002.74868
-2142.0,85,1004.326162
-2528.0,83,1005.266102
-2615.0,82,1010.627122
-2666.0,85,1011.549531
-2169.0,83,1013.113079
-2580.0,84,1015.853018
-2675.0,86,1017.80574
-2414.0,84,1020.758379
-3252.0,85,1022.21621
-3016.0,86,1024.242394
-2105.0,86,1025.611903
-2335.0,84,1027.163193
-3778.0,83,1028.205503
-2343.0,87,1042.006482
-2450.0,85,1048.051135
-2358.0,83,1049.179377
-5029.0,85,1050.08223
-2627.0,83,1051.116431
-2485.0,83,1052.725502
-2067.0,84,1053.714629
-2466.0,86,1054.65953
-2658.0,85,1055.556687
-2531.0,85,1057.377433
-2113.0,85,1060.590578
-2265.0,85,1061.508053
-2336.0,84,1063.443323
-2626.0,83,1064.35624
-2050.0,83,1068.748042
-2675.0,85,1069.91894
-2379.0,85,1071.49266
-2391.0,83,1083.991645
-2231.0,85,1084.885798
-2286.0,87,1086.471812
-2557.0,85,1087.456257
-2477.0,84,1088.36635
-2217.0,85,1089.251256
-2402.0,85,1093.635935
-2430.0,85,1094.572165
-2249.0,86,1095.513538
-2152.0,85,1097.168227
-2559.0,85,1098.136281
-2323.0,86,1099.072377
-2298.0,85,1099.98143
-2386.0,83,1101.544103
-2344.0,84,1102.467178
-2267.0,85,1103.419344
-2709.0,86,1104.988236
-2517.0,84,1107.122928
-2303.0,85,1108.063792
-2175.0,86,1109.010139
-2195.0,84,1110.56325
-2048.0,84,1113.295962
-2149.0,85,1114.17865
-2281.0,84,1116.014575
-2268.0,83,1118.136086
-2371.0,84,1119.17902
-2681.0,86,1120.518543
-2299.0,83,1130.989562
-2493.0,84,1132.036869
-2259.0,85,1132.984406
-3821.0,84,1133.898594
-1905.0,86,1135.519277
-2150.0,85,1137.820474
-2057.0,83,1138.728425
-2382.0,85,1140.376405
-2377.0,86,1141.782409
-2534.0,85,1144.528814
-2433.0,85,1146.15987
-2276.0,86,1147.996295
-2529.0,85,1155.434112
-2583.0,83,1159.907153
-2095.0,84,1161.63229
-2468.0,85,1163.856448
-2300.0,88,1165.024952
-2588.0,85,1166.770542
-2353.0,86,1175.289263
-2140.0,85,1176.270872
-2251.0,85,1177.185856
-2586.0,84,1178.738279
-2271.0,85,1179.690729
-2523.0,83,1180.578882
-2187.0,86,1181.589639
-2328.0,85,1184.733108
-2195.0,86,1185.67919
-2244.0,86,1186.570452
