#{"t_start": 1745335780.6763122, "env_id": "None"}
r,l,t
-14136.0,83,3.137413
-13666.0,85,4.107464
-11644.0,87,8.85879
-11896.0,86,10.732222
-11882.0,86,12.15911
-18872.0,86,13.129133
-13961.0,86,14.650019
-12290.0,88,16.24393
-9847.0,85,17.137265
-6929.0,86,18.072459
-12383.0,85,19.711936
-7306.0,86,20.662294
-8214.0,88,21.642933
-9914.0,87,23.248304
-7672.0,85,25.319914
-8594.0,84,27.155834
-7048.0,89,28.140193
-6248.0,84,29.683153
-5088.0,85,30.58149
-8137.0,90,31.54745
-7414.0,87,33.070724
-5984.0,85,35.163196
-7512.0,86,37.040155
-6584.0,85,38.298352
-6440.0,87,39.797396
-6907.0,85,40.746513
-9195.0,88,41.758119
-5851.0,89,43.616832
-5264.0,86,44.683589
-7196.0,85,45.612272
-5606.0,88,50.524565
-8798.0,90,52.129767
-5975.0,87,53.12337
-5103.0,85,55.66764
-5471.0,86,57.261416
-5146.0,85,58.184599
-5272.0,85,59.489058
-4830.0,87,60.428956
-4342.0,84,61.97625
-4799.0,85,63.920637
-5541.0,86,64.828532
-4476.0,84,66.441567
-4123.0,82,67.365524
-4392.0,86,68.285175
-5040.0,88,69.225945
-4797.0,86,70.782277
-4864.0,85,71.697311
-5134.0,84,72.576089
-5031.0,85,74.145472
-5182.0,85,75.388449
-4858.0,85,76.564463
-4596.0,85,77.443367
-4899.0,84,78.969174
-3918.0,85,80.227844
-4150.0,85,81.104705
-3974.0,84,84.851112
-5027.0,84,85.886706
-5486.0,85,91.10172
-5132.0,86,92.039817
-4246.0,87,93.610234
-4156.0,83,94.493167
-4301.0,84,95.443343
-5991.0,86,96.397696
-4414.0,84,97.962672
-4983.0,85,98.913803
-4347.0,89,99.838765
-4830.0,82,101.369546
-5430.0,88,102.336773
-4650.0,85,103.265744
-4357.0,86,104.156567
-4124.0,86,106.120674
-3741.0,85,107.040284
-3724.0,84,107.938999
-4770.0,86,109.510163
-4475.0,84,112.631151
-3636.0,86,113.580403
-5183.0,84,114.466128
-3178.0,84,116.032658
-4576.0,84,116.945204
-3545.0,85,117.80633
-3432.0,83,119.311552
-3288.0,87,120.20974
-4047.0,89,121.860674
-3452.0,85,122.750798
-4118.0,84,124.300018
-4183.0,83,125.207485
-4119.0,84,126.221794
-4109.0,86,128.068184
-4183.0,84,128.990672
-4029.0,84,132.779459
-3183.0,87,133.729715
-4098.0,84,135.283958
-4133.0,85,136.537918
-3519.0,87,137.497602
-4356.0,84,138.982855
-3449.0,86,139.901572
-3641.0,83,140.798652
-4904.0,84,141.989451
-3810.0,85,143.505897
-3408.0,80,144.438593
-3238.0,80,145.400253
-3600.0,86,146.986747
-3745.0,85,147.930758
-4439.0,85,148.884735
-4123.0,82,149.850155
-4199.0,84,153.837761
-3367.0,87,155.921305
-4289.0,83,156.890618
-3418.0,84,158.512559
-4501.0,84,160.591628
-4198.0,82,161.497257
-4455.0,84,162.408518
-3329.0,86,163.976434
-3234.0,84,164.919065
-3575.0,85,165.850116
-5627.0,85,166.742841
-4157.0,83,169.890363
-5441.0,85,170.833442
-3371.0,84,171.721281
-3793.0,83,173.268145
-4025.0,83,174.146414
-3391.0,86,175.091051
-4260.0,83,175.94704
-4548.0,86,177.590944
-3432.0,84,178.511507
-3844.0,84,179.719646
-3451.0,83,181.227686
-3705.0,84,182.148793
-3492.0,85,186.9191
-3153.0,83,187.740958
-4006.0,83,189.282706
-3425.0,84,190.178421
-3844.0,85,191.042882
-4082.0,83,191.971998
-3862.0,85,193.510663
-4081.0,85,194.41931
-4012.0,86,195.795396
-4239.0,85,197.380694
-3641.0,85,198.316435
-3812.0,83,200.117862
-3931.0,85,201.01919
-3420.0,85,202.601878
-3832.0,88,204.215923
-5542.0,82,205.105798
-4575.0,86,206.695686
-4127.0,88,207.643649
-3735.0,83,208.60029
-3640.0,86,209.549175
-4078.0,85,211.400434
-3823.0,82,214.615131
-5217.0,82,215.64261
-3183.0,83,219.86021
-3160.0,87,220.855076
-3672.0,85,221.809366
-3638.0,86,222.809918
-3340.0,85,224.409921
-4325.0,82,225.316683
-3627.0,86,226.242825
-4010.0,84,227.832736
-3510.0,83,228.737391
-3206.0,87,229.836231
-3207.0,83,230.936681
-3637.0,83,235.102138
-3175.0,83,236.028454
-5391.0,83,236.943227
-4282.0,82,238.827229
-3163.0,84,239.764089
-3609.0,82,240.80505
-3089.0,85,241.727307
-4068.0,80,243.311205
-3182.0,85,244.45268
-3344.0,83,245.367532
-3608.0,87,246.281204
-3257.0,83,249.719564
-4158.0,81,250.670367
-4140.0,82,251.774385
-3284.0,84,253.352204
-3236.0,85,254.258014
-3885.0,81,255.174284
-2845.0,82,256.079821
-3912.0,88,257.656322
-3406.0,86,258.758168
-3658.0,83,260.568676
-3634.0,85,262.622134
-2865.0,84,263.548108
-3853.0,85,264.583909
-3181.0,85,265.539908
-3552.0,83,267.076261
-4089.0,81,268.027571
-5412.0,85,269.503871
-4132.0,86,271.004652
-3560.0,80,272.529219
-3545.0,82,273.475424
-3591.0,84,274.415666
-4065.0,83,276.008842
-2712.0,83,276.978548
-2908.0,83,277.993282
-3466.0,83,278.970233
-3563.0,82,280.592998
-3342.0,85,281.869142
-3701.0,82,282.818025
-3923.0,83,284.823419
-3108.0,85,285.725254
-2973.0,84,287.432064
-3349.0,81,288.327056
-4203.0,83,289.884017
-3056.0,84,290.96186
-4434.0,83,291.954006
-4147.0,85,293.317077
-3261.0,83,294.906163
-3626.0,84,295.885933
-2674.0,84,297.089979
-3094.0,86,298.737042
-2687.0,85,300.496522
-3996.0,83,301.463642
-2169.0,84,302.410397
-3483.0,83,304.258523
-2779.0,87,305.180893
-3146.0,85,306.12634
-3221.0,83,309.366156
-2812.0,87,310.347115
-3406.0,82,313.313272
-3349.0,84,317.323036
-2572.0,87,319.004486
-3134.0,85,320.003578
-3994.0,85,321.281695
-3592.0,83,322.773631
-4548.0,85,323.698432
-2740.0,84,324.647304
-2605.0,87,325.641311
-3210.0,85,327.226027
-4012.0,86,328.22372
-2901.0,84,329.16244
-2627.0,86,330.767369
-3026.0,85,332.485312
-3785.0,84,333.451607
-3937.0,84,334.404043
-3268.0,83,335.977072
-2989.0,86,336.986329
-2806.0,86,337.941943
-2866.0,86,339.977407
-2995.0,86,341.026426
-2519.0,87,342.021811
-2761.0,85,343.005087
-2909.0,85,344.552336
-3851.0,87,346.048942
-5656.0,83,346.948401
-4967.0,83,347.964923
-4249.0,85,350.015523
-4038.0,85,351.606711
-3287.0,85,352.571315
-3561.0,86,354.18805
-3291.0,83,355.703543
-3144.0,85,356.670504
-3593.0,86,357.644855
-2924.0,86,359.279585
-3944.0,85,360.258439
-3999.0,85,361.173049
-5864.0,82,362.752868
-2782.0,86,363.712616
-2765.0,84,366.502345
-3126.0,85,367.458884
-3813.0,87,369.092387
-3259.0,86,370.018618
-3147.0,86,371.004951
-3719.0,85,372.600496
-2690.0,86,373.521521
-2587.0,87,374.459343
-3208.0,86,376.08834
-2504.0,84,377.63138
-3357.0,87,378.5698
-4637.0,84,379.473038
-2457.0,85,381.061337
-2919.0,85,382.064605
-3065.0,88,383.112218
-3618.0,83,389.435319
-2912.0,86,391.04796
-2668.0,86,392.02931
-2474.0,85,392.995393
-3059.0,85,394.57943
-3040.0,85,395.536897
-3862.0,84,396.49229
-3357.0,84,398.013039
-3026.0,83,399.539397
-3755.0,87,400.472576
-2604.0,84,401.451671
-2750.0,86,403.04359
-2970.0,85,404.048551
-3171.0,86,405.485059
-2551.0,86,406.451276
-2710.0,85,408.022454
-2722.0,84,408.965518
-2934.0,85,409.904754
-2718.0,88,412.278856
-2531.0,86,413.672272
-2429.0,85,414.636045
-2947.0,85,415.594509
-2773.0,83,418.268234
-3107.0,85,419.186553
-2479.0,85,420.100394
-2712.0,85,421.671465
-4490.0,84,423.012437
-3986.0,84,424.791026
-5128.0,83,425.707774
-3527.0,84,427.722188
-2719.0,87,428.659433
-2668.0,86,429.609647
-4692.0,87,431.27502
-3690.0,87,432.267217
-3093.0,83,433.163235
-2851.0,85,434.504084
-4395.0,84,437.573399
-2893.0,85,439.553833
-2745.0,83,440.470898
-2814.0,84,441.471067
-2903.0,87,443.535317
-3702.0,84,444.39755
-3528.0,85,445.350365
-3132.0,85,447.338307
-2401.0,85,449.194498
-2642.0,85,450.101664
-3764.0,87,451.045361
-2520.0,87,452.680042
-3390.0,89,453.641102
-2792.0,85,455.392137
-2755.0,87,456.975441
-3068.0,87,459.05851
-2819.0,86,460.06303
-2536.0,88,461.641
-3110.0,85,462.562386
-2984.0,86,464.339825
-2950.0,83,465.197304
-3178.0,83,466.663765
-2782.0,85,467.983419
-3172.0,83,468.88899
-2784.0,88,469.839682
-3969.0,85,471.386423
-5569.0,85,472.381787
-3295.0,85,473.343645
-2269.0,86,474.974719
-2621.0,88,475.943102
-3034.0,88,477.236779
-2746.0,85,478.843759
-2765.0,83,480.342663
-2817.0,85,481.271348
-3509.0,86,482.216079
-3709.0,87,483.822459
-2567.0,85,484.740866
-2602.0,85,485.684311
-2588.0,87,486.673899
-2765.0,88,489.192146
-2646.0,90,490.131468
-2465.0,83,491.012208
-3041.0,86,492.599412
-2491.0,88,493.507679
-3457.0,86,494.402606
-2372.0,89,496.038622
-2773.0,86,497.41249
-2519.0,86,498.317173
-3117.0,87,499.783711
-2703.0,86,501.367855
-2500.0,85,502.282595
-2632.0,85,503.157947
-2946.0,86,504.699555
-2610.0,84,505.610718
-2391.0,86,506.545301
-2869.0,86,507.45735
-2700.0,84,509.051487
-2376.0,85,509.997218
-2542.0,86,511.231167
-2634.0,85,512.862124
-2989.0,83,513.758296
-2467.0,88,514.682699
-2782.0,86,515.978311
-3449.0,88,517.587446
-2693.0,86,519.051274
-2463.0,85,520.045477
-2594.0,88,521.608042
-8488.0,88,522.593332
-5249.0,83,523.560863
-4769.0,85,524.445505
-3340.0,84,526.04759
-5717.0,88,526.963685
-5795.0,89,527.9938
-4357.0,85,530.617014
-2970.0,87,531.592749
-2923.0,86,532.530753
-4404.0,85,533.551555
-3734.0,89,535.193074
-2867.0,85,536.130802
-4808.0,86,537.148721
-4145.0,89,538.827471
-8380.0,86,539.787795
-4232.0,89,540.784084
-4049.0,87,541.728858
-3241.0,85,544.553592
-3052.0,87,545.577069
-2735.0,82,546.503897
-4476.0,85,548.502432
-3659.0,86,550.337639
-2795.0,83,551.583734
-3436.0,86,552.514534
-2859.0,88,554.13873
-3055.0,87,555.037203
-2443.0,88,555.994079
-3097.0,88,557.655192
-2652.0,84,558.945147
-2624.0,85,559.871607
-3815.0,89,560.831578
-2589.0,85,562.661325
-2829.0,87,563.583377
-2591.0,87,564.82401
-2376.0,85,566.326955
-2381.0,89,567.293367
-2272.0,86,568.188499
-2506.0,85,569.084363
-2598.0,83,571.6411
-3548.0,86,572.622503
-2825.0,82,573.488954
-2260.0,87,575.134369
-2561.0,86,576.097361
-2509.0,84,576.959846
-2446.0,85,577.909926
-2688.0,84,579.408578
-2180.0,86,580.808767
-2473.0,85,581.73845
-3051.0,86,585.859254
-2687.0,85,586.869255
-3037.0,83,587.776483
-2170.0,85,588.707065
-2298.0,84,590.442858
-2552.0,86,591.414203
-2290.0,86,592.765164
-2564.0,86,594.33285
-2373.0,83,596.108342
-2559.0,85,597.065562
-2867.0,84,598.02993
-2763.0,86,599.669328
-2108.0,86,600.639015
-2443.0,85,601.529385
-3361.0,84,603.182348
-2781.0,87,604.174622
-2257.0,85,605.183424
-2962.0,82,606.049715
-2382.0,86,607.620305
-3257.0,85,608.61511
-2381.0,88,609.575648
-4511.0,86,611.191577
-2290.0,86,612.119407
-3166.0,85,613.069266
-2743.0,84,613.970234
-3122.0,86,616.255518
-2814.0,86,617.756488
-2782.0,86,618.766928
-3488.0,85,620.353016
-2618.0,85,621.331855
-2397.0,86,622.345047
-2544.0,88,623.348211
-2248.0,86,624.969414
-2432.0,86,625.863216
-2608.0,82,626.879406
-2482.0,88,628.518918
-2457.0,85,629.971465
-2486.0,85,631.023021
-2696.0,83,631.92761
-2652.0,84,633.480545
-2386.0,83,634.378108
-2315.0,84,635.731222
-2190.0,84,637.318741
-2411.0,86,638.907486
-2708.0,87,639.84859
-2470.0,85,640.76575
-2460.0,85,642.385307
-2426.0,83,643.33373
-2175.0,85,644.603673
-2441.0,85,645.484927
-4610.0,83,647.093626
-3713.0,84,647.969238
-2740.0,84,648.905459
-2112.0,86,650.49252
-2585.0,87,651.404119
-2832.0,84,652.321954
-2341.0,86,653.331046
-2641.0,84,654.969773
-2496.0,84,655.931746
-2858.0,83,656.833175
-3175.0,85,658.481711
-2267.0,83,659.394543
-2386.0,85,660.624426
-2216.0,85,661.874116
-2364.0,83,663.432561
-2504.0,84,665.270878
-4479.0,85,666.190063
-2936.0,84,667.806621
-3160.0,86,668.763513
-2824.0,85,669.986624
-2814.0,82,670.881139
-2791.0,84,672.812152
-2954.0,83,673.781064
-4147.0,87,674.701688
-2920.0,83,677.9805
-4293.0,84,690.470103
-3039.0,85,691.420018
-3571.0,85,692.35473
-3174.0,88,693.959931
-6006.0,88,694.905814
-2279.0,86,698.250359
-3238.0,86,700.495265
-2642.0,86,711.685765
-3243.0,82,712.616808
-2332.0,86,713.525639
-2527.0,85,715.077373
-2458.0,86,725.077904
-3829.0,84,731.392319
-2417.0,87,735.914003
-3390.0,85,737.51356
-2959.0,83,739.149391
-2545.0,84,743.336608
-2630.0,84,744.816425
-2401.0,85,745.763785
-2431.0,88,746.688897
-3076.0,86,747.690568
-2917.0,85,750.635684
-2630.0,86,751.680989
-3681.0,86,752.74814
-2898.0,85,756.001394
-3167.0,83,756.915653
-3039.0,84,757.873697
-2515.0,85,758.843513
-2556.0,84,760.409648
-2789.0,85,761.895268
-2367.0,86,768.672904
-2527.0,85,770.238727
-2451.0,86,773.015833
-2696.0,84,774.628663
-2365.0,89,776.456649
-3062.0,83,781.70774
-2518.0,86,783.026769
-2576.0,85,783.944934
-3822.0,85,786.734779
-2971.0,86,791.336309
-2809.0,83,803.421884
-2816.0,85,804.360916
-2462.0,86,805.920403
-2679.0,86,814.447714
-2436.0,85,815.38274
-5201.0,85,816.800851
-2653.0,86,817.741794
-2352.0,86,818.653888
-2307.0,83,819.592574
-2350.0,85,821.182857
-2519.0,85,822.116648
-2762.0,85,823.135728
-2382.0,86,826.98516
-2279.0,86,827.955201
-2214.0,85,828.872806
-2506.0,85,829.786559
-2829.0,84,831.40245
-3138.0,87,832.434859
-2483.0,86,834.438654
-2478.0,84,836.081601
-2208.0,85,837.367988
-2480.0,85,839.543761
-3038.0,84,842.076333
-2193.0,86,844.952074
-3171.0,84,845.857331
-2170.0,86,867.671844
-2511.0,86,871.059523
-2691.0,86,871.988455
-3646.0,86,872.917002
-3731.0,82,873.870978
-3381.0,86,875.479667
-3159.0,85,877.972265
-2688.0,87,880.732753
-2754.0,85,882.2997
-2183.0,87,883.401453
-2200.0,85,891.788871
-2568.0,85,892.682151
-2303.0,88,894.263172
-2329.0,88,895.268618
-2154.0,84,896.254735
-2200.0,86,897.716805
-2161.0,87,900.7753
-2349.0,83,901.682056
-2485.0,85,904.268667
-2792.0,85,917.603983
-2313.0,85,918.943952
-2391.0,83,919.853461
-2339.0,83,921.356427
-2096.0,83,922.315232
-2030.0,85,925.817211
-2289.0,85,926.70358
-2788.0,84,928.281429
-2288.0,85,929.186489
-2344.0,85,930.086838
-2383.0,87,931.24257
-2816.0,85,933.000152
-2202.0,83,933.937575
-2425.0,86,934.903627
-2389.0,83,938.127086
-2124.0,85,951.327912
-2305.0,83,952.281918
-2266.0,83,953.152073
-2537.0,85,954.819964
-2808.0,83,955.78618
-2317.0,83,960.257436
-2416.0,85,975.106045
-2653.0,85,981.775625
-2398.0,87,982.75769
-2317.0,83,987.112893
-2088.0,86,991.293906
-3348.0,85,992.2017
-2350.0,83,993.107491
-2354.0,84,994.639449
-2016.0,85,995.585168
-2326.0,85,998.086762
-2555.0,84,999.010048
-2020.0,85,1000.544199
-2447.0,83,1001.475398
-2351.0,84,1002.35833
-2367.0,83,1003.931383
-2375.0,86,1004.893688
-2835.0,84,1006.739013
-2480.0,87,1011.257306
-2597.0,85,1012.827999
-2218.0,82,1013.774345
-4040.0,83,1017.468376
-2679.0,89,1019.856622
-2372.0,83,1021.904409
-2774.0,86,1023.939592
-2785.0,86,1024.843499
-2356.0,84,1026.873656
-2327.0,85,1027.922894
-2411.0,83,1041.16636
-2742.0,84,1046.861019
-2549.0,86,1048.882788
-2982.0,82,1049.794069
-2230.0,85,1050.807813
-2047.0,86,1052.430393
-2160.0,86,1053.431861
-2614.0,85,1054.395222
-2426.0,84,1055.266988
-2424.0,85,1057.096057
-3668.0,82,1060.27781
-2534.0,86,1061.195007
-2343.0,85,1063.132162
-2408.0,83,1064.075375
-2171.0,85,1064.967706
-2444.0,86,1069.672118
-2330.0,85,1071.223533
-2226.0,85,1083.772028
-2288.0,85,1084.665238
-2310.0,83,1086.188199
-2419.0,85,1087.154455
-2272.0,86,1088.113721
-2605.0,86,1089.008062
