#{"t_start": 1745335780.4061925, "env_id": "None"}
r,l,t
-10874.0,85,3.449291
-8698.0,83,4.377424
-8164.0,86,9.115326
-15571.0,86,10.984993
-15534.0,86,12.419201
-19353.0,86,13.385846
-30564.0,84,14.897875
-8344.0,91,16.514272
-8754.0,85,17.406826
-11989.0,88,18.373068
-18819.0,88,20.046935
-10914.0,88,20.998812
-7140.0,84,21.957145
-9996.0,88,23.565825
-8228.0,83,25.610108
-8096.0,84,27.446279
-6852.0,86,28.393606
-9743.0,85,29.953045
-8778.0,87,30.875025
-9771.0,83,31.779924
-7476.0,86,33.28577
-6329.0,91,35.433672
-6041.0,91,37.357947
-5693.0,91,38.640661
-4699.0,88,40.190457
-6841.0,90,41.197993
-7834.0,87,42.161648
-7091.0,88,44.052248
-8029.0,88,45.12514
-6474.0,86,46.062429
-5811.0,87,50.955513
-6598.0,86,52.520217
-4703.0,86,53.524952
-5259.0,84,56.01769
-7690.0,87,57.63813
-6541.0,86,58.58366
-4351.0,85,59.896886
-5445.0,83,60.777065
-4023.0,86,63.350877
-5119.0,87,64.304059
-5818.0,87,65.226555
-6759.0,85,66.809882
-5402.0,84,67.755738
-4950.0,87,68.711524
-4334.0,87,69.602045
-4715.0,86,71.19973
-4521.0,83,72.057889
-4704.0,86,72.973195
-5492.0,87,74.602638
-5319.0,86,75.816043
-3923.0,82,76.942986
-4261.0,83,77.841159
-4429.0,86,79.732199
-4334.0,80,80.570044
-3892.0,82,81.439548
-4677.0,86,85.242831
-3884.0,85,86.265475
-4062.0,86,91.459441
-4922.0,83,92.387598
-5966.0,84,93.93353
-4486.0,85,94.866629
-4125.0,84,95.804694
-4747.0,87,97.395778
-7107.0,83,98.315949
-5390.0,87,99.277089
-3554.0,81,100.132964
-4457.0,85,101.707555
-4021.0,86,102.658242
-4121.0,83,103.55368
-3890.0,85,104.440197
-4273.0,81,106.362913
-5426.0,83,107.266808
-3706.0,86,108.178494
-4790.0,84,109.734076
-3733.0,86,112.869843
-4067.0,83,113.806854
-5170.0,88,114.715974
-4650.0,84,116.277359
-3976.0,84,117.19038
-4351.0,83,118.044033
-4058.0,89,119.592583
-2999.0,87,120.490847
-4502.0,88,122.130088
-3625.0,82,122.987226
-4598.0,84,124.539487
-4214.0,85,125.466682
-4224.0,83,126.469712
-4239.0,83,128.291235
-4254.0,86,129.242752
-4043.0,88,133.057005
-3976.0,83,133.980681
-3260.0,84,135.531214
-3934.0,83,136.758722
-3948.0,85,137.704735
-4480.0,86,139.213881
-3430.0,81,140.087992
-4664.0,86,141.02581
-3172.0,85,142.19187
-3813.0,87,143.736201
-5098.0,87,144.737371
-3984.0,83,145.721882
-3684.0,82,147.273878
-4295.0,85,148.213951
-4219.0,84,149.16617
-3283.0,85,150.159955
-4355.0,84,154.146442
