#{"t_start": 1745335780.4456108, "env_id": "None"}
r,l,t
-15027.0,86,3.426076
-13161.0,83,4.347208
-18199.0,88,9.11427
-10560.0,85,10.975948
-24322.0,86,12.40228
-10995.0,86,13.371098
-9764.0,86,14.889798
-9753.0,85,16.463541
-9651.0,90,17.394703
-8943.0,85,18.333774
-13098.0,86,19.975378
-6266.0,85,20.915014
-8032.0,82,21.825037
-8944.0,83,22.763644
-6046.0,86,25.497472
-8304.0,84,27.331951
-9793.0,84,28.225799
-6333.0,86,29.804584
-8472.0,89,30.747988
-5675.0,90,31.728507
-6406.0,89,33.27008
-4358.0,86,35.36292
-6112.0,86,37.241036
-6498.0,85,38.495622
-7558.0,89,40.015805
-5775.0,87,40.991014
-3926.0,85,41.962332
-6988.0,88,43.811228
-4474.0,87,44.891013
-5558.0,87,45.843002
-5118.0,86,50.732935
-7267.0,88,52.32125
-4565.0,87,53.324578
-4284.0,85,55.865972
-4802.0,85,57.453887
-5259.0,89,58.402431
-6717.0,90,59.768131
-6612.0,86,60.682997
-5198.0,86,63.247808
-4883.0,88,64.213429
-4997.0,89,65.148468
-6150.0,88,66.771802
-4641.0,85,67.723536
-5251.0,85,68.665126
-5562.0,88,69.562641
-5791.0,88,71.186931
-5245.0,86,72.074072
-5275.0,83,72.959354
-5282.0,85,74.563368
-4648.0,84,75.754212
-4445.0,85,76.916387
-5670.0,86,77.838545
-5633.0,83,79.698889
-5067.0,86,80.585851
-4970.0,82,83.075837
-5569.0,85,85.243695
-4402.0,84,86.263287
-3924.0,83,91.444948
-4460.0,82,92.360248
-5097.0,86,93.92783
-4553.0,86,94.881203
-4787.0,86,95.826836
-5211.0,86,97.414211
-4311.0,83,98.310571
-5110.0,84,99.259141
-4634.0,84,100.128475
-3494.0,85,101.725086
-4561.0,83,102.643254
-4616.0,88,103.572784
-3702.0,84,105.102821
-4529.0,86,106.42142
-4471.0,85,107.344622
-4153.0,84,108.23384
-3612.0,84,109.781969
-4035.0,84,112.91524
-4638.0,87,113.863741
-4155.0,83,114.747837
-4194.0,87,116.326023
-4668.0,85,117.256073
-3709.0,84,118.095807
-4695.0,83,119.602793
-4239.0,83,120.489967
-4159.0,83,122.069919
-4130.0,83,122.938079
-3768.0,84,124.488675
-3952.0,86,125.427364
-3585.0,83,126.430333
-3379.0,84,128.261936
-4357.0,86,129.209873
-3509.0,86,133.010151
-4324.0,88,133.968356
-4054.0,85,135.539621
-3974.0,84,136.776855
-3844.0,85,137.71917
-3449.0,83,139.192654
-3365.0,86,140.111266
-3270.0,85,141.028859
-3037.0,86,142.241824
-4196.0,82,143.725967
-3607.0,86,144.715786
-3091.0,85,145.721187
-4532.0,84,147.297589
-3494.0,83,148.200281
-3872.0,84,149.171069
-3739.0,82,150.132051
-2995.0,85,154.123415
-3395.0,86,156.21
-3542.0,83,157.173556
-3386.0,86,159.476125
-4101.0,82,160.879539
-6306.0,85,161.806324
-3315.0,83,162.71964
-4300.0,86,164.304293
-4260.0,85,165.228971
-4945.0,83,166.123387
-3713.0,83,167.018016
-4136.0,86,170.194251
-3510.0,82,171.10769
-4161.0,83,171.989022
-3585.0,85,173.549775
-3758.0,84,174.440799
-3014.0,85,175.368469
-3212.0,83,176.226363
-3912.0,86,177.871473
-3841.0,83,178.787862
-3360.0,82,179.970603
-3455.0,84,181.491105
-3213.0,85,182.422738
-3371.0,85,187.189314
-3621.0,82,188.002492
-3371.0,85,189.563448
-3881.0,85,190.458767
-3649.0,85,191.350082
-2985.0,83,192.886612
-4105.0,86,193.823931
-3231.0,87,195.167148
-2817.0,83,196.097563
-4604.0,86,197.678537
-3691.0,87,198.647405
-4206.0,83,200.4538
-4106.0,86,202.01359
-3635.0,84,203.447439
-4835.0,88,204.549814
-3208.0,83,205.446879
-4291.0,85,207.019778
-3408.0,88,207.976518
-3193.0,86,208.961951
-3238.0,86,210.581409
-3920.0,85,214.021209
-4525.0,84,214.98735
-3927.0,88,216.085011
-4235.0,87,220.361298
-3964.0,86,221.355
-4986.0,84,222.281496
-3625.0,83,223.271332
-4782.0,86,224.880405
-4777.0,86,225.754901
-4214.0,85,226.696196
-3799.0,82,228.260105
-3900.0,83,229.245992
-3239.0,85,230.34233
-3544.0,83,231.367665
-3655.0,86,235.611566
-3378.0,83,236.470241
-3411.0,82,237.408102
-4475.0,85,239.318028
-3829.0,83,240.281177
-4357.0,83,241.294816
-3833.0,84,242.247219
-4084.0,83,243.86062
-3111.0,82,244.914728
-3564.0,81,245.801949
-3472.0,83,247.323904
-3906.0,84,250.163386
-4464.0,82,251.212507
-3873.0,82,252.197805
-5311.0,84,253.756902
-3120.0,83,254.669451
-3708.0,83,255.600468
-4296.0,84,256.517557
-3737.0,86,258.093497
-3452.0,83,260.050099
-3912.0,82,260.943786
-3976.0,82,262.995408
-3784.0,85,263.931706
-3829.0,83,264.939286
-3967.0,86,265.904207
-3625.0,85,267.455823
-3480.0,83,268.417739
-4197.0,82,269.888414
-3345.0,85,272.003301
-3741.0,86,272.969194
-3703.0,82,273.901287
-3320.0,81,274.81857
-4288.0,82,276.394253
-3695.0,84,277.434635
-3163.0,85,278.418723
-4609.0,83,279.39591
-3373.0,84,281.366983
-2590.0,85,282.336377
-4170.0,84,283.253398
-3233.0,84,285.296122
-3223.0,86,286.980362
-3043.0,83,287.920289
-4284.0,84,288.847981
-2623.0,85,290.46105
-2935.0,85,291.51695
-3110.0,83,292.513192
-3435.0,85,294.515794
-3992.0,83,295.455567
-4067.0,84,296.442862
-3264.0,85,297.682055
-3577.0,83,299.23252
-3420.0,84,301.023525
-3099.0,86,302.023328
-2420.0,83,303.627774
-2893.0,86,304.771721
-3535.0,87,305.731673
-3700.0,85,308.316211
-3999.0,83,309.920637
-2864.0,83,310.880442
-3310.0,84,316.130081
-2962.0,85,317.880826
-3150.0,84,319.568643
-3347.0,84,320.495316
-4124.0,85,321.739962
-3552.0,88,323.311791
-3040.0,84,324.21858
-2831.0,85,325.238867
-2964.0,84,326.194874
-2431.0,83,327.736056
-3750.0,85,328.717884
-2819.0,86,329.69033
-2246.0,86,331.302987
-3219.0,84,333.024632
-2760.0,84,333.982111
-2555.0,85,334.972286
-3076.0,84,336.530687
-3185.0,86,337.523952
-2757.0,85,338.516191
-2564.0,83,340.493943
-3301.0,84,341.483042
-2493.0,86,342.466913
-4907.0,82,343.398418
-2815.0,83,344.958702
-4267.0,84,346.376909
-3025.0,85,347.376571
-4313.0,86,349.02617
-2998.0,86,350.451119
-3099.0,86,352.056161
-2787.0,84,353.004893
-3143.0,86,354.624512
-3266.0,84,356.144635
-3177.0,85,357.119317
-4562.0,83,358.742457
-4057.0,85,359.680051
-3835.0,84,360.641809
-2938.0,83,361.521126
-2572.0,85,363.140672
-3820.0,86,364.083995
-2594.0,84,366.895156
-2737.0,83,367.832527
-2649.0,87,369.459316
-2714.0,87,370.391874
-2569.0,84,371.371446
