#{"t_start": 1745332430.7980757, "env_id": "None"}
r,l,t
-112689.0,84,4.405531
-114064.0,86,6.808456
-72990.0,79,9.230009
-116583.0,83,12.334613
-85571.0,82,14.758859
-200427.0,85,17.296379
-83331.0,85,19.995967
-90620.0,85,23.056252
-89135.0,87,25.573728
-79910.0,85,28.18288
-108855.0,81,31.218991
-100639.0,83,34.186086
-94915.0,83,36.601929
-107918.0,80,38.892102
-83956.0,88,43.080525
-89633.0,82,45.445131
-91117.0,81,47.90041
-111754.0,87,50.954499
-70225.0,83,53.344289
-78462.0,85,58.867266
-70496.0,83,61.294043
-76572.0,86,64.315991
-84058.0,86,66.78191
-77265.0,81,69.1214
-102813.0,85,71.375557
-67859.0,82,75.099797
-80129.0,80,77.478677
-69001.0,81,79.78105
-56092.0,83,82.696678
-91834.0,83,84.997901
-68698.0,82,87.32621
-78357.0,85,89.895315
-63457.0,83,92.995114
-85947.0,83,106.126333
-70473.0,84,108.720893
-63032.0,81,112.042729
-52084.0,83,114.405063
-56060.0,81,116.810081
-73647.0,86,119.341511
-56816.0,81,122.297966
-64073.0,82,124.594638
-61101.0,83,126.858314
-61463.0,80,129.524033
-54516.0,83,133.098386
-62747.0,80,135.448558
-65882.0,83,137.753617
-58652.0,82,141.080693
-72304.0,82,143.650429
-61106.0,80,145.959414
-65733.0,80,148.376837
-77524.0,84,151.501827
-56144.0,82,153.875079
-60047.0,82,156.620965
-49602.0,81,159.009948
-50375.0,82,162.193529
-46938.0,81,164.472193
-51159.0,80,166.773213
-53055.0,83,170.455413
-52893.0,80,172.686775
-51779.0,81,175.003844
-52080.0,82,177.18086
-55615.0,80,180.180425
-44076.0,82,182.480217
-46522.0,81,184.715986
-50613.0,81,187.017304
-46193.0,82,189.890586
-48322.0,82,192.261542
-59523.0,81,195.025283
-55210.0,83,197.341015
-49471.0,81,200.591742
-50089.0,81,202.998473
-49264.0,82,205.443684
-52843.0,81,208.264249
-43608.0,79,210.46301
-48020.0,80,212.70745
-48696.0,82,214.977112
-43639.0,79,218.79463
-41464.0,82,221.024681
-41683.0,81,223.299303
-48593.0,79,225.753731
-51970.0,79,228.706996
-47655.0,79,231.021174
-47767.0,80,233.297119
-45595.0,83,236.282835
-51531.0,79,238.53654
-49188.0,82,240.77621
-52834.0,82,243.087702
-48373.0,80,246.043075
-53632.0,81,248.329317
-46093.0,79,250.584471
-44552.0,79,252.86821
-51897.0,80,255.632806
-47411.0,79,257.851749
-43522.0,79,260.157776
