#{"t_start": 1745332430.6331475, "env_id": "None"}
r,l,t
-127165.0,80,4.44859
-72543.0,82,6.787287
-131290.0,84,9.309968
-104590.0,84,12.448941
-81429.0,82,14.874586
-84540.0,81,17.3128
-144732.0,84,19.98951
-116799.0,83,22.966614
-92083.0,85,25.456345
-86589.0,82,27.958078
-107296.0,83,31.111213
-75281.0,82,34.000088
-108241.0,81,36.40423
-76035.0,85,38.808596
-108386.0,82,42.861612
-89074.0,83,45.242683
-63783.0,81,47.725886
-68472.0,84,50.069218
-79870.0,83,53.071835
-73737.0,84,58.607045
-80474.0,85,61.010603
-86080.0,86,64.077456
-70408.0,84,66.529784
-66858.0,82,68.863972
-62253.0,84,71.159676
-60940.0,82,74.845131
-73714.0,82,77.189934
-94266.0,84,79.615104
-72241.0,80,82.446417
-57474.0,83,84.783841
-73318.0,82,87.075399
-74183.0,82,89.521978
-88078.0,86,92.735381
-75879.0,83,105.884567
-79771.0,82,108.390429
-71479.0,84,111.141527
-66216.0,82,114.137278
-97488.0,86,116.683851
-60912.0,82,119.081171
-94736.0,85,122.1677
-63584.0,83,124.458212
-66450.0,82,126.743982
-68575.0,82,129.397574
-56829.0,79,132.856516
-55698.0,83,135.322052
-57069.0,82,137.582427
-68774.0,85,140.363491
-71809.0,85,143.62572
-53966.0,82,146.005851
-69399.0,81,148.370681
-56282.0,83,151.535066
-69159.0,84,153.953112
-54247.0,83,156.748149
-52334.0,80,159.112557
-54419.0,79,162.194283
-55639.0,82,164.530929
-54124.0,81,166.845421
-56903.0,84,170.560691
-49393.0,81,172.819258
-52029.0,78,175.024469
-54827.0,82,177.226278
-50202.0,82,180.285636
-48348.0,82,182.594741
-45667.0,80,184.792735
-51911.0,83,187.149847
-52714.0,83,190.056944
-55304.0,82,192.43
-59817.0,81,195.188097
-47869.0,83,197.50691
-44763.0,79,200.69695
-53016.0,86,203.243711
-49745.0,79,205.614473
-41811.0,79,208.369666
-43839.0,81,210.627847
-46896.0,82,212.927321
-55482.0,80,215.140723
-51160.0,78,218.927065
-49970.0,81,221.130412
-43937.0,80,223.370012
-44493.0,80,225.863398
-41641.0,78,228.769749
-53105.0,80,231.102784
-48164.0,80,233.405921
-45018.0,80,236.303984
-43700.0,80,238.576506
-39855.0,80,240.804402
-51197.0,81,243.052075
-47449.0,79,245.998185
-55731.0,80,248.208795
-48104.0,81,250.532494
-64182.0,81,252.874089
-49084.0,81,255.68383
-46437.0,78,257.873345
-45828.0,79,260.187696
-60844.0,80,262.46789
-52821.0,79,265.500529
-45405.0,80,267.802692
-45464.0,78,269.916348
-46953.0,79,272.177328
-43151.0,80,275.192607
-46143.0,79,278.098136
-44668.0,79,280.30986
-51487.0,78,283.298655
-41296.0,79,285.499904
-45584.0,78,288.211326
-40884.0,77,290.859667
-51378.0,77,293.750861
-40202.0,78,296.113643
-46404.0,79,298.377073
-40595.0,79,300.693155
-44272.0,79,303.908922
-45015.0,78,306.243188
-44166.0,77,308.576334
-45220.0,77,310.810471
-37670.0,77,313.770135
-46027.0,78,316.033838
-40950.0,79,318.396722
-37491.0,77,320.655792
-41116.0,77,323.587049
-40215.0,79,326.391672
-42104.0,78,328.682131
-44162.0,77,330.986802
-40115.0,78,334.274922
-48063.0,79,336.614331
-43851.0,78,338.877142
-41744.0,80,341.954857
-44223.0,77,344.542864
-43298.0,79,346.750726
-45715.0,78,349.200226
-50105.0,79,352.172803
-42044.0,77,354.41419
-38717.0,77,356.652985
-38388.0,77,358.792678
-41959.0,77,361.605614
-38918.0,77,363.887608
-42219.0,77,366.133986
-38956.0,79,368.405627
-44352.0,79,371.44137
-43711.0,77,375.022781
-44889.0,78,377.346981
-42666.0,78,379.80987
-40595.0,78,383.23578
-39647.0,77,385.463008
-40770.0,79,387.926507
-50147.0,77,390.308636
-40969.0,77,393.152082
-34766.0,79,396.032942
-38046.0,79,398.552668
-39205.0,78,400.783777
-43217.0,79,403.814635
-40783.0,76,406.037295
-38456.0,79,408.445083
-42921.0,77,411.417632
-41590.0,78,414.387297
-44473.0,78,416.682213
-38651.0,78,419.012689
-40722.0,76,422.144591
-45278.0,77,424.39292
-49927.0,79,426.764389
-38572.0,79,429.042764
-40889.0,77,431.986053
-37542.0,78,434.258614
-42072.0,77,436.643697
-43128.0,77,439.213327
-39934.0,77,442.007522
-39421.0,79,445.126627
-42623.0,79,447.658614
-43270.0,78,450.240423
-39372.0,79,453.483334
-44655.0,76,455.796081
-45018.0,79,458.111108
-38022.0,78,460.423704
-41925.0,77,463.318693
-38039.0,79,465.695887
-44983.0,78,467.985684
-39287.0,78,470.248606
-41219.0,78,474.234543
-41571.0,77,476.613741
-44432.0,76,478.977018
-37337.0,78,482.03138
-44764.0,77,484.532464
-43590.0,78,487.108128
-50192.0,79,489.463821
-60721.0,79,492.520424
-43138.0,79,494.929901
-39781.0,78,497.298602
-43093.0,76,499.487683
-47810.0,77,503.354033
-41427.0,78,505.878251
-44478.0,78,508.243947
-49717.0,77,510.532379
-44542.0,78,513.844376
-41578.0,77,516.130157
-45650.0,78,518.540473
-44275.0,79,520.875492
-44283.0,79,524.04457
-44572.0,79,526.499692
-40724.0,78,528.749585
-38710.0,77,531.248661
-47303.0,79,534.234479
-39834.0,78,536.513186
-42849.0,78,538.935136
-40738.0,77,542.101673
-38346.0,77,544.441459
-40051.0,79,546.874329
-42092.0,78,549.151785
-38079.0,78,552.193369
-49056.0,78,554.473043
-35318.0,79,556.810028
-38237.0,79,559.175881
-37209.0,77,562.144258
-39749.0,79,564.528291
-37545.0,78,566.977655
-47122.0,78,569.628793
-39411.0,78,572.666911
-34682.0,78,575.109141
-41062.0,77,577.357514
-44790.0,77,581.534358
-45393.0,79,584.516536
-39742.0,79,588.055409
-40070.0,77,590.426736
-38047.0,77,592.909811
-47605.0,78,595.853345
-43876.0,78,598.105694
-43657.0,78,601.816029
-44540.0,78,604.14895
-46166.0,80,608.00085
-37617.0,79,610.21597
-44230.0,80,612.486152
-45699.0,81,615.511446
-46033.0,79,617.986562
-40750.0,80,620.265008
-44443.0,80,622.592432
-42740.0,81,625.665466
-41177.0,77,627.895988
-40539.0,77,630.525906
-44900.0,78,632.824716
-39974.0,77,635.834333
-41588.0,79,639.347697
-35956.0,77,641.863378
-45793.0,79,644.276775
-38892.0,80,647.34667
-45269.0,79,649.950547
-50077.0,80,652.348207
-41034.0,77,654.695626
-45468.0,78,657.582603
-42444.0,79,659.972945
-40045.0,77,662.281367
-42484.0,79,665.355005
-46603.0,79,667.605675
-38785.0,77,669.885476
-45000.0,77,672.05461
-41034.0,79,675.162175
-39667.0,77,677.821107
-44209.0,77,680.439999
-39851.0,81,683.020372
-38508.0,79,685.906759
-42614.0,79,688.263346
-37949.0,78,690.592711
-42248.0,76,692.869649
-46262.0,77,695.834646
-41217.0,78,699.355117
-36528.0,79,701.912723
-41306.0,78,704.137503
-44718.0,77,707.001447
-33965.0,77,709.380847
-36074.0,79,711.73727
-36915.0,77,714.270774
-43416.0,79,717.174649
-40372.0,77,719.408105
-42931.0,77,721.777866
-32882.0,79,724.640659
-39850.0,78,727.3
-35966.0,79,729.720168
-38190.0,78,732.046409
-39335.0,79,735.014872
-37739.0,79,738.685175
-33691.0,77,741.235204
-33598.0,80,743.668794
-38395.0,77,746.721467
-37194.0,79,748.936481
-36320.0,79,751.218391
-36223.0,78,753.436215
-39685.0,78,756.362126
-48223.0,78,758.766591
-37382.0,78,761.658535
-35874.0,78,763.999579
-38814.0,79,767.493645
-30963.0,79,769.950489
-37993.0,78,772.318241
-37528.0,79,774.534186
-39420.0,78,777.5158
-39426.0,78,781.304257
-35765.0,77,783.556571
-37485.0,77,786.517224
-34104.0,79,789.476833
-42328.0,78,791.98609
-32273.0,79,794.275929
-37791.0,78,797.233443
-37622.0,78,799.571389
-37810.0,79,801.792514
-37762.0,77,804.030239
-38039.0,79,807.010651
-34124.0,78,809.181498
-32784.0,78,811.413649
-33659.0,78,813.69258
-37666.0,77,817.12886
-37389.0,77,819.462858
-36555.0,80,821.783327
-34690.0,79,824.154379
-38692.0,78,827.181702
-39552.0,78,829.474209
-36713.0,77,831.659904
-37404.0,79,834.000842
-34614.0,77,836.826683
-35666.0,79,839.089112
-38338.0,77,841.415974
-37122.0,77,843.604607
-38153.0,79,846.553205
-41761.0,78,849.419239
-33028.0,80,851.680328
-33781.0,78,855.014072
-36522.0,78,857.342677
-39532.0,81,859.613739
-37161.0,80,861.909151
-34731.0,78,865.22096
-38087.0,79,867.419403
-36754.0,78,869.791727
-36570.0,78,871.950174
-35206.0,78,875.022027
-31611.0,79,877.247167
-38431.0,78,880.183391
-36253.0,78,882.395921
-36470.0,79,885.308116
-31604.0,77,887.563553
-38118.0,78,889.840261
-40645.0,79,892.279789
-38572.0,78,895.193044
-35918.0,78,897.589888
-31124.0,77,901.540472
-37654.0,78,904.432432
-38906.0,78,906.581084
-36594.0,78,908.662674
-32765.0,80,911.180828
-33501.0,79,914.26616
-31533.0,78,916.443085
-37030.0,78,918.607033
-36506.0,77,922.289635
-34387.0,79,925.201272
-34180.0,78,928.532995
-39614.0,79,930.84653
-36584.0,79,933.108772
-34850.0,77,936.13698
-38271.0,77,938.488092
-37906.0,78,940.744396
-35530.0,79,942.944163
-35623.0,80,945.847106
-36607.0,78,947.954712
-32622.0,79,950.115363
-40078.0,78,952.327165
-36324.0,80,955.251823
-35189.0,79,957.447768
-35547.0,80,960.017998
-35841.0,79,962.872084
-34065.0,79,965.072853
-35913.0,77,967.518105
-33954.0,80,970.005026
-32617.0,78,972.982409
-31824.0,80,975.24432
-34575.0,77,977.421676
-33085.0,81,980.353851
-35534.0,79,983.285828
-37057.0,79,985.629294
-31081.0,79,987.780496
-35226.0,79,990.098788
-37491.0,78,992.925277
-34420.0,80,995.118124
-32275.0,80,997.584013
-37091.0,78,999.987503
-42453.0,79,1002.93073
-37126.0,79,1005.167562
-33635.0,79,1007.449742
-46576.0,79,1010.645922
-42536.0,79,1013.093123
-39371.0,79,1015.339556
-44303.0,80,1017.686329
-34636.0,79,1020.543316
-36082.0,79,1022.975557
-42714.0,76,1025.586059
-33014.0,79,1027.818588
-45243.0,79,1030.654094
-41137.0,77,1032.980311
-42566.0,80,1035.095325
-35510.0,78,1037.333618
-38163.0,79,1040.200098
-40920.0,79,1042.440542
-35835.0,79,1044.714392
-35575.0,79,1047.0126
-41079.0,79,1049.960156
-42345.0,77,1052.166702
-34644.0,80,1054.452866
-38014.0,80,1057.916781
-40871.0,79,1060.174952
-36622.0,78,1062.297943
-36600.0,80,1064.443224
-35564.0,78,1067.212682
-32922.0,80,1069.455491
-35864.0,80,1071.590248
-35069.0,80,1073.743992
-33346.0,79,1076.44307
-30967.0,79,1078.658213
-31600.0,79,1080.791715
-33620.0,79,1082.984292
-35655.0,80,1085.790952
-33889.0,78,1087.971438
-31850.0,77,1090.786724
-34204.0,81,1093.000869
-38609.0,80,1095.907286
-36498.0,79,1099.56476
-35079.0,78,1102.271974
-33311.0,79,1105.592809
-36012.0,79,1107.852038
-40461.0,79,1110.039244
-43050.0,80,1112.372386
-47284.0,79,1115.207407
-40807.0,79,1118.328213
-39068.0,77,1120.454877
-34421.0,80,1122.629302
-37346.0,79,1125.307052
-35869.0,80,1127.325827
-35713.0,80,1129.522921
-39339.0,80,1131.727888
-34258.0,80,1134.893376
-37103.0,80,1137.186848
-37569.0,80,1139.349242
-37433.0,81,1142.221949
-35659.0,79,1144.433151
-35881.0,80,1147.207139
-45371.0,80,1149.335014
-42671.0,79,1152.08394
-36536.0,80,1154.239624
-37879.0,79,1156.384502
-36989.0,77,1158.551815
-34192.0,79,1161.319455
-33971.0,79,1163.878519
-35108.0,79,1166.246178
-33309.0,77,1168.349266
-35989.0,78,1171.223456
-37056.0,78,1173.467711
-37370.0,78,1176.051747
-34122.0,78,1179.190816
-32649.0,78,1181.936018
-37478.0,79,1184.177529
-34842.0,79,1186.414062
-35211.0,79,1189.230267
-35679.0,77,1192.865937
-33029.0,78,1195.116892
-35916.0,76,1197.252924
-34499.0,78,1200.086294
-32145.0,77,1202.305627
-32046.0,77,1204.512463
-33499.0,78,1206.929353
-33875.0,77,1210.025131
-37884.0,78,1212.280277
-34074.0,79,1214.870085
-33176.0,80,1217.682371
-34048.0,77,1220.429414
-31832.0,78,1222.805027
-37143.0,77,1224.963068
-34148.0,78,1227.17865
-32325.0,79,1230.317404
-31770.0,79,1232.60773
-37044.0,79,1235.05439
-35891.0,78,1237.257653
-34404.0,80,1240.143048
-36670.0,78,1242.310768
-37376.0,77,1244.781431
-35469.0,77,1246.877579
-32039.0,77,1254.849639
-33011.0,80,1257.0969
-33556.0,79,1259.662739
-32929.0,78,1262.462313
-36980.0,79,1265.297339
-33383.0,79,1267.579632
-30355.0,77,1269.965606
-33312.0,78,1272.899322
-33271.0,77,1275.87922
-31972.0,79,1278.634456
-33197.0,77,1280.818864
-33510.0,77,1283.807709
-34642.0,79,1286.142137
-33400.0,78,1288.276504
-35926.0,79,1290.612777
-30290.0,79,1293.74568
-33183.0,78,1295.961677
-31869.0,77,1298.07302
-31697.0,78,1300.250903
-37007.0,78,1303.071686
-34718.0,78,1305.510421
-34908.0,78,1311.027427
-35798.0,78,1313.198296
-34666.0,79,1316.100772
-33451.0,79,1318.376641
-34321.0,77,1321.295569
-33801.0,77,1323.519352
-32901.0,79,1326.243747
-35280.0,80,1328.529389
-35982.0,78,1330.625608
-34380.0,77,1333.334172
-32624.0,79,1335.600312
-34854.0,78,1338.189032
-34197.0,78,1340.667953
-34725.0,77,1343.590399
-30675.0,78,1345.822228
-36459.0,78,1347.939894
-31416.0,78,1350.118486
-33881.0,79,1353.762345
-31499.0,78,1356.012227
-34760.0,80,1358.226093
-31794.0,79,1360.446202
-31293.0,78,1363.64048
-34210.0,79,1365.901479
-34991.0,78,1368.621222
-32787.0,79,1370.862698
-32933.0,79,1373.651878
-32933.0,79,1375.832504
-32714.0,79,1378.040318
-33463.0,79,1380.943403
-33529.0,77,1383.220169
-35307.0,79,1385.437216
-29937.0,78,1388.013627
-32874.0,79,1391.031292
-32337.0,79,1393.527392
-31586.0,78,1395.77163
-34113.0,79,1398.115508
-32240.0,79,1400.877421
-35049.0,79,1403.085133
-35085.0,77,1405.309182
-30627.0,78,1407.653051
-34805.0,78,1410.486407
-35449.0,77,1412.630075
-32015.0,79,1414.888817
-34289.0,79,1417.357368
-32737.0,79,1420.322205
-31579.0,79,1422.448868
-31638.0,78,1424.600811
-30525.0,78,1426.887306
-36231.0,80,1429.759081
-31802.0,79,1431.942966
-33371.0,79,1434.330077
-32693.0,79,1438.951131
-33223.0,79,1441.046226
-32086.0,78,1443.388312
-31219.0,80,1445.543671
-33933.0,80,1448.460144
-35720.0,79,1450.659101
-31945.0,79,1452.883239
-32208.0,79,1455.017717
-31898.0,79,1458.045697
-33980.0,79,1460.938818
-32664.0,78,1463.1909
-31585.0,79,1465.446992
-35190.0,79,1468.294257
-31125.0,80,1471.108704
-31047.0,79,1473.370396
-32679.0,79,1475.601982
-32350.0,80,1478.503979
-29637.0,79,1480.687311
-31260.0,79,1482.954801
-32848.0,79,1485.833089
-32741.0,78,1488.089306
-33763.0,79,1490.368141
-31992.0,79,1492.617781
-33244.0,78,1495.510753
-30495.0,79,1498.649031
-31066.0,79,1501.100151
-33211.0,78,1503.753363
-36420.0,78,1506.750883
-30394.0,79,1509.540011
-34113.0,79,1511.749542
-31148.0,79,1514.004398
-33046.0,79,1517.607533
-31042.0,79,1519.873359
-35124.0,80,1522.073313
-31486.0,79,1524.289516
-30808.0,79,1527.063419
-31337.0,78,1529.241307
-34471.0,80,1531.519758
-30537.0,79,1534.393473
-30364.0,79,1536.629618
-32078.0,79,1538.908214
-31189.0,79,1541.164344
-31097.0,78,1544.018054
-31770.0,79,1547.085063
-34359.0,79,1549.371641
-31276.0,79,1551.542286
-33462.0,79,1554.351835
-31194.0,79,1556.678032
-32192.0,79,1559.190595
-32176.0,79,1561.489863
-33435.0,78,1564.434923
-34529.0,79,1566.732443
-31893.0,79,1568.901195
-30528.0,79,1571.179604
-31982.0,79,1574.118818
-31488.0,79,1577.021085
-32711.0,79,1579.459818
-36263.0,79,1582.754395
-34085.0,80,1585.059876
-31766.0,79,1587.344258
-33797.0,80,1589.565888
-33251.0,79,1592.659572
-30767.0,80,1594.936416
-30628.0,79,1597.1312
-31682.0,78,1599.736149
-30507.0,79,1602.713128
-30317.0,79,1605.081821
-30904.0,79,1607.332954
-30437.0,79,1609.519008
-32976.0,79,1612.458968
-30453.0,79,1615.058089
-38711.0,78,1617.299217
-32082.0,79,1619.986441
-34194.0,79,1622.863846
-31492.0,79,1625.106021
-31939.0,79,1627.301301
-32522.0,80,1630.649074
-34347.0,79,1632.874047
-32193.0,79,1635.371566
-32794.0,78,1637.555296
-30870.0,78,1640.610152
-30639.0,79,1642.924078
-30679.0,79,1645.212656
-31403.0,79,1647.559211
-33919.0,79,1650.772239
-33104.0,78,1652.912871
-34909.0,79,1655.790826
-32620.0,79,1658.008737
-30149.0,79,1660.932637
-32026.0,79,1663.337632
-30422.0,80,1665.60491
-33242.0,79,1667.816938
-34378.0,79,1670.609964
-33557.0,79,1673.009558
-29917.0,80,1675.227982
-31464.0,79,1678.086765
-32957.0,79,1680.265966
-31132.0,79,1682.424771
-31428.0,80,1684.783087
-30299.0,79,1687.726352
-30922.0,79,1690.032607
-32913.0,79,1694.867523
-33513.0,78,1697.139113
-32059.0,79,1700.011977
-32836.0,79,1702.156527
-29008.0,79,1704.4844
-30792.0,79,1706.768988
-30900.0,79,1709.568715
-31437.0,79,1711.754704
-31021.0,79,1713.958795
-29736.0,79,1716.157414
-31542.0,79,1719.236802
-32790.0,79,1722.21088
-30763.0,79,1724.324351
-33513.0,79,1727.149409
-33178.0,78,1730.404552
-31636.0,78,1732.625211
-30681.0,79,1734.909302
-32205.0,78,1737.692914
-32582.0,79,1740.472863
-34617.0,79,1742.6732
-32929.0,79,1745.396272
-33013.0,79,1748.433425
-31262.0,79,1753.171979
-32598.0,79,1755.345794
-29216.0,80,1761.306159
-30241.0,79,1764.142163
-30510.0,79,1766.649311
-30511.0,79,1768.877098
-30939.0,80,1771.184752
-36182.0,79,1773.912483
-32861.0,79,1776.085608
-32077.0,79,1778.70945
-35012.0,78,1781.557721
-30833.0,79,1783.772054
-29444.0,79,1785.938134
-30055.0,79,1788.204944
-32638.0,79,1791.243965
-29672.0,79,1794.53027
-30517.0,79,1798.436719
-30709.0,79,1800.683144
-31870.0,79,1803.666634
-31679.0,79,1805.927418
-32267.0,79,1808.124691
-30944.0,79,1810.398638
-29992.0,79,1814.203645
-29571.0,79,1816.371539
-30014.0,79,1818.627592
-29876.0,79,1820.807725
-31521.0,79,1823.918957
-33209.0,79,1826.189901
-33270.0,78,1828.381506
-31529.0,78,1831.414551
-29768.0,79,1833.562067
-36577.0,79,1836.125984
-32638.0,79,1838.588101
-32427.0,79,1841.769768
-30985.0,79,1844.004982
