#{"t_start": 1745332430.8100317, "env_id": "None"}
r,l,t
-128494.0,86,4.463837
-87614.0,85,6.826452
-115196.0,85,9.399172
-138918.0,84,12.540966
-104832.0,85,15.024588
-163525.0,84,17.525569
-105180.0,81,20.136638
-87428.0,85,23.174901
-80259.0,84,25.620569
-123172.0,83,28.206422
-105753.0,82,31.274196
-58375.0,82,34.225753
-105036.0,83,36.633982
-121207.0,83,38.953367
-87219.0,85,43.099356
-88498.0,85,45.52281
-88641.0,83,48.047011
-68380.0,83,50.99665
-66593.0,85,53.455587
-87074.0,86,58.984233
-71232.0,84,61.430523
-77948.0,81,64.34646
-72555.0,84,66.736076
-76570.0,83,69.139439
-74061.0,83,71.330381
-82134.0,84,75.125077
-67928.0,83,77.586088
-65559.0,83,79.913813
-80501.0,83,82.813733
-69140.0,85,85.147873
-77167.0,85,87.579806
-71838.0,81,90.039999
-71012.0,84,103.936123
-68101.0,83,106.264451
-69396.0,85,108.932337
-75541.0,85,112.332425
-76948.0,86,114.842501
-72126.0,81,117.196809
-57343.0,82,119.617254
-64328.0,83,122.60501
-65032.0,83,124.903327
-74224.0,83,127.167128
-65534.0,85,129.966264
-55827.0,79,133.445592
-69767.0,86,135.992874
-51494.0,83,138.39264
-73072.0,81,141.593047
-59791.0,85,144.222311
-51538.0,83,146.687663
-64236.0,80,149.019234
-57936.0,82,152.181572
-55303.0,82,154.501038
-47221.0,82,157.247703
-53753.0,80,160.362999
-57675.0,81,162.815972
-53565.0,83,165.102816
-50931.0,80,167.355395
-67854.0,83,171.025856
-56754.0,81,173.273646
-53361.0,82,175.59939
-54641.0,80,177.799424
-52736.0,79,180.757045
-52079.0,81,183.010162
-63586.0,83,185.332754
-51417.0,82,187.624745
-44593.0,79,190.447326
-45441.0,81,192.770326
-47670.0,83,195.568357
-46960.0,79,198.520179
-51534.0,82,201.330349
-49918.0,81,203.660291
-51530.0,83,205.969073
-54392.0,83,208.831848
-50374.0,81,211.053153
-47444.0,81,213.35226
-47209.0,80,215.586601
-48097.0,81,219.426425
-57085.0,82,221.692741
-49068.0,83,224.012721
-51635.0,81,227.20784
-44975.0,80,229.571754
-52520.0,80,231.939617
-51414.0,79,234.130566
-48290.0,78,236.985833
-55474.0,80,239.17726
-49965.0,80,241.391022
-43161.0,82,243.708027
-50616.0,78,246.657733
-48092.0,80,248.831793
-43216.0,80,251.141599
-43071.0,78,253.412991
-39229.0,80,256.175276
-49010.0,80,258.472976
-44459.0,78,260.761431
-51058.0,80,263.717554
-46630.0,80,266.016014
-55822.0,78,268.263429
-50782.0,83,270.602849
-47962.0,79,273.47924
-47973.0,81,275.960592
-42142.0,80,278.840579
-40765.0,81,281.196005
-43712.0,79,284.07854
-44409.0,79,286.362905
-44474.0,80,289.079238
-48290.0,79,291.814534
-45285.0,78,294.795138
-46669.0,79,297.093527
-45138.0,78,299.379064
-45725.0,79,302.340961
-44605.0,79,304.948146
-53794.0,79,307.373883
-38587.0,78,309.586309
-45023.0,79,312.585204
-48104.0,81,315.039163
-47070.0,79,317.27513
-53969.0,79,319.654181
-50054.0,79,322.663073
-37912.0,79,325.442215
-41139.0,79,327.739113
-46663.0,80,330.174635
-43438.0,77,333.438362
-38703.0,79,335.765013
-40963.0,79,338.074458
-46249.0,79,340.449324
-47336.0,79,343.38696
-40918.0,77,345.936701
-43983.0,78,348.322831
-42911.0,77,350.651641
-39718.0,79,353.608367
-43174.0,79,355.853897
-41218.0,77,358.059272
-48342.0,77,360.858957
-45411.0,78,363.144071
-36512.0,79,365.462952
-42372.0,78,367.654496
-39447.0,79,370.695381
-47462.0,77,374.355121
-41738.0,78,376.677535
-43145.0,76,379.072825
-43585.0,78,382.498248
-44311.0,77,384.708608
-41817.0,77,387.120938
-44040.0,77,389.496399
-38091.0,77,392.400689
-40283.0,77,395.202444
-38675.0,77,397.557209
-42146.0,77,399.79102
-43703.0,77,402.716789
-42356.0,77,405.043108
-44865.0,76,407.345547
-38858.0,77,409.622458
-41103.0,78,413.312163
-40379.0,78,415.549952
-41281.0,79,417.93645
-52695.0,79,420.231768
-42246.0,79,423.472212
-40406.0,79,425.891539
-38932.0,78,428.162244
-39475.0,77,431.007668
-40680.0,80,433.390744
-44564.0,77,435.703406
-48065.0,77,438.06445
-46682.0,77,441.168879
-39481.0,78,444.21776
-41019.0,80,446.822228
-46834.0,77,449.101466
-41770.0,79,452.51201
-44310.0,79,454.885487
-40910.0,79,457.311768
-37724.0,80,459.687714
-36380.0,79,462.627672
-45321.0,79,464.961383
-44476.0,80,467.32659
-45844.0,79,469.640676
-42748.0,77,473.605725
-54879.0,79,475.998047
-42737.0,78,478.462961
-45526.0,78,480.863866
-49616.0,79,484.14073
-46355.0,78,486.705398
-43195.0,79,489.010502
-46840.0,77,491.977773
-45157.0,78,494.403182
-38424.0,78,496.781425
-42021.0,79,499.013908
-50603.0,77,502.876594
-40268.0,79,505.452882
-41861.0,79,507.835527
-53158.0,79,510.216326
-41490.0,78,513.528097
-42421.0,78,515.835249
-43518.0,80,518.309514
-43701.0,79,520.630455
-35590.0,79,523.795584
-49161.0,78,526.218425
-51400.0,78,528.490428
-40791.0,79,531.028857
-38945.0,78,533.996585
-39703.0,79,536.299747
-38691.0,80,538.791403
-38025.0,80,542.047076
-44724.0,78,544.417387
-43287.0,80,546.885584
-40685.0,78,549.160533
-42613.0,78,552.208982
-45001.0,78,554.469851
-51577.0,78,556.768961
-47184.0,79,559.118568
-39931.0,79,562.176545
-42596.0,79,564.517545
-38302.0,77,566.992312
-44783.0,79,569.671309
-39106.0,78,572.704012
-38853.0,78,575.156919
-41593.0,78,579.064013
-46343.0,78,581.632025
-38927.0,78,584.574108
-38875.0,79,588.10638
-38466.0,77,590.503546
-42982.0,79,593.01038
-43583.0,80,596.031613
-42940.0,82,598.393955
-41307.0,78,602.107224
-46899.0,80,605.171411
-39463.0,79,608.257497
-42272.0,79,610.475132
-45216.0,79,612.731952
-41042.0,80,615.692138
-46628.0,78,618.205163
-42131.0,78,620.408653
-42386.0,78,622.682364
-42909.0,79,625.693447
-41415.0,79,627.998636
-46719.0,79,630.65486
-44892.0,79,633.052477
-36879.0,77,635.992088
-42758.0,79,639.612009
-37413.0,80,642.154444
-37291.0,78,644.518689
-45148.0,77,647.528131
-41930.0,81,650.178851
-41733.0,79,652.559432
-44159.0,78,655.541693
-39859.0,80,657.889512
-48968.0,79,660.227794
-38116.0,80,662.61952
-34610.0,79,665.675781
-38467.0,80,667.969326
-38373.0,79,670.295233
-35259.0,78,672.513351
-45215.0,79,675.6336
-39535.0,76,678.209427
-35799.0,78,681.071303
-37258.0,78,683.363185
-45904.0,79,686.295727
-38782.0,77,688.553494
-38693.0,76,690.839282
-36432.0,78,693.18187
-36345.0,79,696.1503
-40265.0,77,699.697751
-38264.0,77,702.171948
-39159.0,79,704.428149
-37702.0,78,707.415786
-36408.0,77,709.754988
-42269.0,77,711.975868
-43006.0,78,715.214463
-40489.0,77,717.391814
-38764.0,78,719.687045
-46296.0,77,722.030276
-38058.0,78,724.861502
-39414.0,78,727.542126
-44340.0,79,730.021705
-42777.0,78,732.315798
-36210.0,78,735.283342
-40559.0,79,738.887713
-38792.0,78,741.508498
-41976.0,78,743.88772
-35423.0,79,746.945345
-40170.0,78,749.190876
-40246.0,78,751.393994
-40108.0,78,753.64055
-38482.0,77,756.542413
-37513.0,79,758.957526
-44015.0,78,761.864573
-41719.0,77,764.177207
-41528.0,78,767.629365
-40638.0,78,770.052173
