#{"t_start": 1745332430.8711596, "env_id": "None"}
r,l,t
-71408.0,83,4.298132
-68698.0,81,6.618011
-140936.0,81,9.036617
-88864.0,82,12.120273
-85409.0,85,14.638466
-242590.0,84,17.143647
-58327.0,85,19.84205
-104300.0,82,22.801867
-87960.0,83,25.250993
-89805.0,84,27.831246
-104390.0,85,31.000188
-82178.0,84,33.955422
-107942.0,83,36.366659
-81735.0,81,38.699358
-65337.0,82,42.744864
-70303.0,82,45.117696
-89965.0,84,47.642842
-82475.0,83,49.985734
-74213.0,86,53.061466
-86267.0,85,58.603924
-99582.0,86,61.063251
-82950.0,84,64.040492
-70102.0,85,66.505892
-76903.0,82,68.874667
-80931.0,83,71.102016
-72339.0,82,74.805837
-73895.0,82,77.178805
-62776.0,85,79.596518
-69959.0,83,82.528423
-68353.0,82,84.819991
-97387.0,83,87.152029
-62319.0,83,89.686922
-78014.0,84,92.785219
-62529.0,82,105.888817
-71597.0,83,108.505637
-73384.0,81,111.169199
-97232.0,83,114.145577
-82140.0,83,116.624954
-70765.0,84,119.092441
-78130.0,85,122.152266
-61464.0,85,124.52323
-64746.0,83,126.786035
-65642.0,85,129.580123
-66230.0,83,133.149551
-64464.0,82,135.531722
-53686.0,80,137.782253
-53074.0,84,141.16664
-48657.0,80,143.665157
-86637.0,82,146.065403
-60335.0,81,148.49273
-56099.0,80,151.499169
-64484.0,82,153.896589
-52285.0,81,156.60737
-51377.0,82,159.020216
-56237.0,82,162.198613
-54892.0,82,164.516026
-50402.0,83,166.868536
-51560.0,82,170.519063
-66482.0,83,172.806119
-51181.0,82,175.14273
-51914.0,81,177.377837
-47991.0,83,180.406615
-48640.0,79,182.616583
-54677.0,81,184.907623
-51337.0,82,187.224764
-47760.0,83,190.123379
-57730.0,83,192.510941
-54158.0,84,195.304518
-52488.0,79,198.241613
-57750.0,80,200.782539
-53251.0,80,203.174849
-48322.0,81,205.573353
-45881.0,80,208.379461
-47281.0,81,210.614795
-65217.0,82,212.924291
-47263.0,82,215.207645
-42162.0,81,219.028699
-51540.0,81,221.26479
-53153.0,83,223.572442
-51120.0,80,226.06441
-54865.0,80,229.085569
-51802.0,79,231.379462
-47825.0,81,233.662138
-46213.0,79,236.552014
-47819.0,80,238.805155
-60603.0,79,240.958322
-45675.0,79,243.230804
-50961.0,80,246.187011
-51886.0,80,248.420789
-48305.0,80,250.704829
-53463.0,79,253.005211
-45853.0,80,255.768723
-47638.0,79,258.044986
-41022.0,80,260.335881
-55456.0,80,262.666064
-41183.0,77,265.581633
-43572.0,79,267.856196
-47479.0,79,270.026314
-52955.0,80,272.952909
-49754.0,82,275.405712
-41177.0,80,278.289874
-42210.0,79,280.582056
-44947.0,80,283.552921
-45109.0,79,285.789321
-40057.0,77,288.477361
-42829.0,79,291.144907
-44312.0,80,294.131993
-45251.0,79,296.474775
-43594.0,78,298.773956
-40401.0,79,301.12501
-42177.0,82,304.429992
-42501.0,79,306.787049
-44541.0,79,309.09398
-44726.0,79,312.0829
-43595.0,77,314.424436
-42507.0,78,316.681309
-42413.0,79,319.00658
-43974.0,78,321.901677
-42279.0,78,324.349442
-45352.0,79,326.994406
-40420.0,79,329.456243
-38956.0,79,332.396619
-39013.0,76,334.974259
-40140.0,79,337.270735
-38511.0,77,339.617776
-46006.0,78,342.539958
-38909.0,78,345.129033
-43205.0,76,347.286582
-43007.0,77,349.661778
-38346.0,79,352.693238
-39825.0,78,354.932267
-38401.0,79,357.270776
-43982.0,78,359.380152
-40554.0,77,362.206069
-40850.0,76,364.543662
-38829.0,77,366.713688
-39840.0,77,368.953288
-42180.0,78,373.249704
-42080.0,77,375.596971
-45811.0,78,377.988189
-44056.0,77,380.759127
-41062.0,77,383.694191
-37384.0,77,385.941114
-40699.0,77,388.353862
-40726.0,79,391.421693
-44013.0,77,393.61492
-40151.0,78,396.704147
-42357.0,78,398.942076
-36098.0,79,401.930322
-39304.0,77,404.208951
-36491.0,79,406.555223
-41698.0,77,408.846733
-41392.0,78,412.564005
-45670.0,77,414.827773
-38558.0,77,417.107656
-46238.0,79,419.32738
-40023.0,78,422.601656
-42088.0,77,424.86069
-43982.0,78,427.216041
-39645.0,79,429.496771
-48163.0,77,432.471924
-42068.0,78,434.777885
-46041.0,77,437.076683
-44315.0,79,439.726285
-40827.0,78,442.565855
-41863.0,77,445.617193
-40754.0,77,448.100881
-38850.0,78,450.723578
-47213.0,78,453.906478
-43664.0,78,456.274198
-37466.0,78,458.512516
-43209.0,78,461.442254
-42738.0,80,463.880476
-42681.0,77,466.150983
-41174.0,77,468.362122
-41240.0,78,471.344691
-42430.0,77,474.59244
-39564.0,77,477.018504
-44954.0,78,479.473106
-37403.0,79,482.593314
-46238.0,79,485.427396
-46458.0,78,487.646423
-36333.0,79,489.984967
-41606.0,78,493.106367
-42611.0,77,495.349995
-47173.0,77,497.666356
-49175.0,78,499.980346
-36922.0,78,504.046293
-45289.0,78,506.342921
-43390.0,77,508.721139
-42534.0,77,511.005022
-49845.0,77,514.229101
-40595.0,78,516.684432
-39420.0,79,519.011404
-37999.0,78,522.048319
-43416.0,78,524.498555
-40761.0,78,526.831909
-43050.0,79,529.156321
-47188.0,81,532.406673
-44327.0,80,534.751341
-40442.0,80,537.101456
-45267.0,77,539.584557
-41401.0,80,542.859533
-43233.0,80,545.226136
-45228.0,77,547.567038
-49745.0,78,549.822467
-45615.0,79,552.918008
-43676.0,78,555.183577
-41384.0,79,557.528518
-45564.0,79,559.952789
-39270.0,78,562.894112
-39503.0,78,565.387197
-38156.0,78,567.780183
-45275.0,78,570.424535
-43231.0,77,573.350449
-36192.0,79,575.782125
-50423.0,78,579.77306
-37818.0,77,582.90723
-39927.0,77,586.351882
-42433.0,79,588.715446
-48159.0,79,591.349015
-43383.0,79,594.372308
-39906.0,80,596.716483
-37879.0,79,600.394419
-41175.0,80,602.771466
-44324.0,79,605.793447
-50149.0,80,608.84155
-47232.0,78,611.029565
-43616.0,79,613.400493
-42357.0,78,616.304537
-45409.0,78,618.722526
-40453.0,79,620.985064
-45234.0,79,623.416306
-38915.0,79,626.321781
-38121.0,79,628.646862
-52054.0,77,631.206259
-40608.0,78,634.287233
-41305.0,78,637.419686
-36353.0,79,640.125113
-41829.0,78,642.716793
-40354.0,78,645.693602
-46192.0,78,648.099361
-39942.0,79,650.692009
-38931.0,79,653.093804
-41769.0,79,656.068366
-50622.0,79,658.396515
-39876.0,80,660.769589
-39028.0,76,663.142864
-38753.0,77,665.992853
-38705.0,80,668.357224
-45882.0,78,670.576051
-40007.0,77,672.894452
-41567.0,79,675.949235
-37379.0,78,678.528856
-37415.0,77,681.401354
-37857.0,78,683.674454
-48713.0,78,686.587189
-44908.0,78,688.869499
-41149.0,79,691.285984
-41649.0,76,694.251798
-41866.0,77,697.258649
-34513.0,80,700.121587
-31951.0,78,702.585665
-46364.0,79,705.537746
-37196.0,77,707.758865
-39450.0,77,710.161962
-38576.0,78,712.406774
-36655.0,79,715.634052
-37618.0,79,717.84999
-43164.0,79,720.184358
-41026.0,79,722.588863
-39482.0,78,725.857917
-40558.0,78,728.159134
-43893.0,79,730.549414
-45647.0,78,732.884676
-35326.0,79,735.854919
-37997.0,78,739.429672
-37882.0,77,742.12832
-43807.0,78,744.355525
-35725.0,79,747.476814
-39142.0,77,749.659174
-34849.0,79,751.886558
-36335.0,79,754.864463
-38774.0,79,757.234459
-35696.0,79,760.208232
-35114.0,79,762.522489
-37361.0,79,765.477772
-41132.0,79,768.511042
-41425.0,78,770.946706
-38531.0,79,773.190123
-40654.0,79,775.966764
-36510.0,79,779.939956
-39507.0,78,782.249147
-32950.0,79,784.613816
-33736.0,77,787.538962
-35683.0,78,790.471572
-39576.0,79,792.970307
-39321.0,78,795.260987
-41629.0,78,798.233898
-33659.0,77,800.46518
-33942.0,78,802.624599
-37043.0,78,804.923083
-39862.0,79,807.869206
-37651.0,78,810.121181
-38674.0,78,812.34884
-38664.0,78,815.281104
-37087.0,79,818.169334
-42364.0,79,820.490396
-39135.0,78,822.919949
-40832.0,77,825.849494
-33907.0,77,828.105342
-37468.0,79,830.419007
-40523.0,78,832.624178
-40587.0,77,835.511776
-40038.0,78,837.771747
-33621.0,79,840.082018
-37836.0,77,842.338092
-39626.0,77,845.162171
-37948.0,77,847.462431
-36524.0,77,850.22783
-36369.0,79,852.535234
-34706.0,79,855.917896
-33237.0,78,858.126814
-41378.0,77,860.324291
-36138.0,79,862.624981
-34005.0,78,865.888542
-41670.0,77,868.111473
-30551.0,78,870.360844
-32965.0,77,872.540545
-38217.0,78,875.64644
-37663.0,79,878.605953
-35473.0,79,880.831938
-34261.0,79,883.711328
-32374.0,80,886.041822
-36102.0,78,888.312952
-34413.0,79,890.674484
-34315.0,78,893.659548
-39644.0,79,895.910325
-36917.0,79,898.355485
-36358.0,77,902.295519
-36160.0,78,905.129365
-34818.0,78,907.271404
-34928.0,78,909.660245
-40380.0,78,912.045933
-34238.0,77,914.882086
-34303.0,77,917.008343
-34873.0,79,919.298114
-36476.0,79,922.985647
-33656.0,80,925.907146
-40802.0,78,929.328704
-35357.0,78,931.560208
-38010.0,79,934.425622
-34464.0,77,936.808341
-35257.0,78,939.25419
-33654.0,79,941.463228
-33845.0,78,944.343849
-35788.0,80,946.543536
-35050.0,79,948.656137
-41579.0,77,950.824399
-35920.0,78,953.708931
-36771.0,80,955.924681
-35810.0,80,958.146485
-33235.0,79,960.680146
-34857.0,77,963.488537
-34541.0,79,965.804235
-36962.0,79,968.207341
-38068.0,78,970.707564
-34336.0,78,973.661548
-35459.0,79,975.825403
-36549.0,77,978.039319
-34988.0,79,980.939519
-36898.0,79,983.841849
-35049.0,78,986.157788
-33099.0,80,988.312558
-35667.0,80,991.330122
-35265.0,79,993.549531
-33445.0,79,995.735202
-39192.0,78,998.295944
-35646.0,78,1001.156319
-34900.0,78,1003.435039
-39871.0,78,1005.689488
-36307.0,79,1008.133084
-36882.0,79,1011.147911
-43517.0,80,1013.574059
-40391.0,79,1015.88889
-36476.0,78,1018.184593
-46844.0,79,1021.278646
-37543.0,79,1023.718157
-40411.0,80,1026.229014
-40482.0,79,1028.373495
-33288.0,78,1031.182136
-33000.0,77,1033.477165
-40347.0,77,1035.555577
-34522.0,80,1038.501882
-41683.0,79,1040.731296
-33957.0,77,1042.889868
-41744.0,79,1045.326577
-36726.0,78,1048.189781
-40052.0,79,1050.377567
-40712.0,77,1052.646798
-43205.0,77,1055.396446
-44012.0,77,1058.184192
-40759.0,78,1060.392433
-37759.0,78,1062.51132
-35869.0,80,1064.664172
-40580.0,80,1067.458709
-38543.0,80,1069.765492
-36878.0,78,1071.791362
-32369.0,80,1073.950257
-32992.0,79,1076.688942
-37895.0,80,1078.918123
-33480.0,78,1081.037151
-36575.0,78,1083.16331
-40532.0,80,1085.967571
-31780.0,79,1088.790412
-32437.0,79,1091.051931
-38909.0,80,1093.924077
-34762.0,77,1097.529416
-36750.0,79,1099.778821
-39990.0,82,1102.590817
-45648.0,80,1105.908704
-34841.0,79,1108.182936
-45108.0,79,1110.374903
-39643.0,80,1112.719951
-36697.0,79,1115.57567
-36271.0,79,1118.646188
-37929.0,79,1120.844634
-35791.0,79,1122.998288
-34958.0,79,1125.612298
-38556.0,78,1127.634264
-39248.0,80,1129.828912
-39372.0,79,1132.947633
-38304.0,82,1135.266505
-44759.0,79,1137.446431
-34189.0,78,1139.612514
-35295.0,79,1142.445402
-36254.0,79,1144.633912
-43013.0,79,1147.405724
-44023.0,80,1149.493394
-35140.0,80,1152.274952
-37250.0,78,1154.402177
-36900.0,78,1156.529783
-33332.0,80,1158.741559
-33682.0,79,1161.553727
-38953.0,77,1164.025888
-39083.0,76,1166.302288
-32455.0,77,1168.41214
-35801.0,77,1171.275385
-34773.0,78,1174.000727
-34334.0,77,1176.068046
-32592.0,78,1179.194398
-35119.0,79,1182.012016
-36143.0,77,1184.191037
-32969.0,79,1186.49352
-33394.0,78,1190.571874
-31950.0,77,1192.872113
-37286.0,78,1195.10856
-36006.0,78,1197.283876
-33834.0,78,1200.116861
-33425.0,78,1202.367614
-33874.0,78,1204.591564
-36279.0,78,1207.001546
-35438.0,78,1210.146388
-38436.0,77,1212.803686
-31081.0,77,1214.898407
-35206.0,77,1217.612378
-31315.0,78,1220.412776
-35572.0,78,1222.788543
-34369.0,77,1224.925176
-31041.0,78,1227.139643
-32576.0,78,1230.279554
-34023.0,80,1232.603675
-33280.0,78,1235.030235
-36161.0,78,1237.21053
-31996.0,77,1240.014015
-35041.0,79,1242.215331
-32826.0,78,1244.699272
-34834.0,77,1246.831912
-36712.0,79,1254.839781
-33265.0,79,1257.077807
-35572.0,79,1259.625176
-33668.0,80,1262.491341
-34422.0,78,1265.274377
-35995.0,78,1267.545723
-34069.0,79,1269.980623
-31809.0,78,1272.929705
-30326.0,79,1275.946512
-31935.0,77,1278.648908
-34406.0,80,1280.920463
-33005.0,80,1284.020593
-34285.0,78,1286.281693
-32072.0,79,1288.457107
-32269.0,78,1290.763397
-35783.0,78,1293.864228
-32991.0,80,1296.149896
-35552.0,79,1298.277358
-32490.0,78,1300.469815
-31828.0,78,1303.32359
-29893.0,78,1305.744768
-33592.0,78,1311.251379
-33046.0,77,1314.053312
-32699.0,80,1316.323851
-37439.0,80,1319.315416
-33400.0,79,1321.605358
-33997.0,80,1324.520511
-34083.0,79,1326.653646
-33827.0,79,1328.893198
-36433.0,79,1331.015649
-34604.0,78,1333.790127
-31568.0,80,1336.438417
-34763.0,79,1338.664709
-36129.0,79,1341.161365
-35938.0,79,1344.191645
-30371.0,78,1346.36664
-30326.0,78,1348.504814
-32481.0,79,1350.751574
-35883.0,79,1354.338091
-30714.0,78,1356.607541
-34680.0,77,1358.694124
-31992.0,77,1360.923298
-32624.0,79,1364.107878
-33304.0,79,1366.409341
-35250.0,77,1369.092922
-32560.0,78,1371.85572
-30719.0,77,1374.008915
-32928.0,78,1376.183803
-31637.0,78,1378.369961
-33881.0,79,1381.254858
-33428.0,79,1383.607156
-31022.0,78,1385.840046
-32247.0,79,1388.429382
-32120.0,79,1391.62902
-29923.0,78,1393.876492
-32124.0,79,1396.130509
-33094.0,79,1398.362181
-33644.0,79,1401.216955
-31334.0,78,1403.461053
-32058.0,78,1405.68027
-30615.0,78,1408.017793
-31554.0,78,1410.862932
-31594.0,79,1413.022836
-31987.0,78,1415.283025
-35318.0,79,1418.442996
-33821.0,77,1420.631164
-35735.0,78,1422.709543
-33584.0,79,1424.913338
-33611.0,79,1427.888527
-31280.0,78,1430.029011
-32398.0,79,1432.281828
-33518.0,79,1434.620768
-32453.0,79,1439.259879
-33090.0,78,1441.299251
-32201.0,79,1443.707097
-35521.0,79,1445.798967
-36182.0,80,1448.721901
-32580.0,79,1450.929432
-32049.0,79,1453.147448
-31776.0,79,1455.292903
-33930.0,79,1458.36775
-32902.0,79,1461.236281
-32459.0,79,1463.524277
-33174.0,78,1465.745496
-34938.0,77,1468.50685
-32394.0,79,1471.285269
-35787.0,80,1473.578047
-35643.0,79,1476.484893
-32795.0,80,1478.723985
-32651.0,80,1480.962848
-33394.0,79,1483.159194
-29874.0,79,1486.055975
-32536.0,79,1488.371315
-32270.0,80,1490.668496
-30074.0,79,1492.921576
-30746.0,79,1495.885103
-30457.0,79,1498.967133
-31183.0,79,1501.444756
-31370.0,79,1504.279707
-35708.0,78,1507.103262
-31739.0,78,1509.855781
-33296.0,80,1512.13058
-36502.0,79,1514.334697
-32642.0,79,1517.999898
-31482.0,79,1520.229984
-33851.0,78,1522.367293
-30516.0,79,1525.243055
-34217.0,79,1527.384746
-31648.0,79,1529.609125
-31881.0,79,1531.821031
-31056.0,79,1534.704098
-30390.0,79,1536.924049
-34220.0,79,1539.211566
-30894.0,79,1541.476677
-33492.0,79,1544.868095
-33921.0,79,1547.370211
-31942.0,79,1549.700755
-33683.0,79,1551.872733
-31048.0,79,1554.700448
-31713.0,79,1557.195272
-33691.0,79,1559.555979
-31159.0,79,1561.852835
-32429.0,79,1564.853652
-32453.0,79,1567.055363
-31266.0,79,1569.237235
-34040.0,79,1572.1924
-31188.0,79,1574.487554
-31435.0,79,1577.393221
-33937.0,79,1579.806835
-32789.0,79,1583.156381
-32579.0,79,1585.409066
-32014.0,80,1587.70183
-31890.0,79,1589.892021
-33251.0,79,1592.997091
-30675.0,79,1595.22171
-32779.0,79,1597.457136
-31550.0,79,1600.10359
-30421.0,79,1603.033462
-31540.0,79,1605.418046
-32572.0,79,1607.639412
-30929.0,79,1610.552783
-32013.0,80,1612.839418
-30586.0,79,1615.422264
-33476.0,80,1617.710377
-32238.0,79,1621.060079
