#{"t_start": 1745384477.806329, "env_id": "None"}
r,l,t
-6459.0,80,848.008293
-5021.0,78,853.213135
-5796.0,82,859.146638
-4295.0,79,862.675425
-5106.0,82,865.258423
-4751.0,82,869.673092
-6609.0,80,874.402793
-4763.0,80,883.000804
-6389.0,80,890.960092
-4151.0,81,896.307115
-5182.0,82,901.199724
-5417.0,82,905.48642
-4812.0,79,911.12066
-5111.0,80,915.340827
-5150.0,80,921.367219
-4824.0,80,927.516944
-4863.0,80,935.137639
-6847.0,82,942.77739
-5283.0,81,950.87734
-5424.0,79,960.060769
-4658.0,80,966.01765
-4761.0,82,971.441392
-6163.0,80,980.365651
-5881.0,79,987.490254
-5531.0,81,995.033707
-4751.0,80,1002.713656
-7277.0,80,1012.525314
-4943.0,80,1017.583579
-5153.0,80,1024.290406
-6603.0,79,1030.095249
-4701.0,80,1033.175693
-4530.0,82,1038.573254
-4794.0,79,1044.592673
-5313.0,78,1046.131262
-5508.0,81,1048.066482
-4480.0,81,1052.985879
-5094.0,81,1060.227243
-4929.0,79,1066.404969
-4860.0,80,1070.524221
-4472.0,81,1074.571715
-5284.0,82,1079.756554
-5488.0,81,1083.30675
-3947.0,82,1089.704571
-4637.0,80,1094.110025
-5378.0,82,1099.503849
-5011.0,80,1106.022907
-4549.0,80,1115.926354
-5388.0,81,1121.848542
-6025.0,82,1126.204662
-5770.0,80,1131.839645
-5280.0,79,1136.245028
-4051.0,83,1140.201883
-5298.0,81,1144.084432
-5488.0,83,1150.518412
-5300.0,80,1156.489182
-4758.0,81,1162.875484
-4488.0,80,1168.895549
-4954.0,79,1175.539842
-5138.0,79,1183.795206
-4981.0,80,1190.01933
-4837.0,80,1197.975445
-5231.0,82,1202.656424
-4493.0,82,1210.091825
-4581.0,79,1220.413972
-4495.0,80,1225.827133
-5220.0,79,1229.648577
-4814.0,80,1232.806092
-4711.0,82,1241.390249
-4654.0,81,1245.488079
-4886.0,81,1252.129833
-4402.0,78,1258.934033
-4980.0,80,1263.333682
-4397.0,82,1269.424245
-5132.0,80,1275.269075
-4131.0,81,1279.092226
-4244.0,81,1283.405277
-5363.0,82,1287.244622
-4321.0,79,1291.293294
-4871.0,83,1294.706178
-4785.0,81,1299.413493
-4132.0,83,1305.791177
-3869.0,81,1311.23468
-4739.0,80,1317.09864
-5260.0,78,1322.808721
-4437.0,80,1327.34912
-4304.0,80,1330.253436
-5686.0,80,1334.122625
-4464.0,79,1338.585143
-4632.0,78,1347.211583
-4165.0,79,1356.327189
-5431.0,80,1361.718226
-4350.0,78,1366.72853
-4459.0,82,1371.318755
-4993.0,80,1378.780094
-4844.0,79,1384.985741
-4589.0,78,1390.196501
-4395.0,77,1395.070158
-3759.0,79,1399.73538
-4387.0,80,1405.898824
-5027.0,81,1412.856626
-4501.0,80,1420.845473
-4403.0,79,1428.226818
-4049.0,80,1433.133968
-4389.0,82,1439.567969
-4458.0,78,1445.369323
-5602.0,79,1451.224789
-4375.0,79,1458.099495
-3442.0,80,1465.973868
-3988.0,80,1471.806263
-3997.0,79,1478.119609
-3992.0,82,1483.47649
-6178.0,80,1490.64797
-4476.0,80,1496.545206
-4239.0,80,1502.682257
-4754.0,82,1508.135045
-4074.0,80,1514.457077
-3825.0,79,1522.984247
-4653.0,78,1528.895515
-3613.0,79,1533.127727
-4089.0,79,1536.644447
-4154.0,80,1540.455548
-4732.0,78,1546.971182
-3894.0,80,1555.283061
-3407.0,79,1561.023573
-3978.0,83,1565.99927
-3927.0,80,1570.336131
-4073.0,79,1574.400727
-4021.0,78,1578.416147
-5225.0,81,1584.339404
-4754.0,81,1591.577775
-4609.0,81,1598.164165
-4174.0,80,1603.427281
-5313.0,80,1608.448341
-4807.0,80,1613.31177
-4637.0,82,1618.441234
-4239.0,81,1623.348372
-4393.0,79,1628.593704
-3817.0,80,1635.509949
-3695.0,82,1642.935635
-4491.0,80,1649.028761
-4433.0,80,1654.414423
-3977.0,81,1658.097838
-3730.0,82,1660.335389
-4781.0,80,1662.346612
-3811.0,79,1663.952524
-4151.0,81,1665.657628
-3709.0,79,1667.300313
-3924.0,81,1669.634807
-4126.0,82,1671.939008
-3655.0,80,1675.154665
-4651.0,80,1680.91065
-4616.0,79,1684.550886
-4077.0,81,1688.853631
-4494.0,79,1693.004359
-4324.0,81,1695.831545
-4114.0,80,1700.143138
-3769.0,79,1705.871162
-4652.0,82,1710.670992
-4462.0,80,1715.505166
-4476.0,79,1718.410102
-3901.0,79,1723.457417
-4147.0,81,1727.232088
-3725.0,81,1731.411258
-3872.0,82,1736.176659
-3334.0,82,1740.37489
-4890.0,80,1746.985636
-3537.0,79,1752.794651
-3693.0,82,1757.779243
-4144.0,80,1761.31378
-4316.0,82,1766.73378
-4817.0,80,1771.536603
-4649.0,78,1775.422911
-3663.0,80,1781.055344
-3862.0,80,1784.750405
-4108.0,80,1788.389496
-3933.0,79,1793.010955
-4502.0,82,1796.935313
-4006.0,82,1804.309444
-3745.0,80,1810.451182
-4571.0,79,1814.912315
-3844.0,79,1819.566305
-4779.0,79,1823.821867
-4084.0,79,1827.760426
-4612.0,82,1831.692384
-5323.0,82,1835.656056
-5486.0,78,1839.141004
-4202.0,79,1843.404959
-4352.0,81,1848.33743
-4638.0,81,1854.247348
-4013.0,77,1857.595942
-4285.0,79,1863.20388
-3506.0,80,1867.776834
-3625.0,79,1870.975752
-3416.0,79,1874.585762
-3582.0,80,1880.318828
-3706.0,80,1884.390673
-4132.0,80,1889.286525
-4224.0,82,1893.655383
-3800.0,80,1900.315739
-3648.0,80,1907.486062
-3724.0,80,1916.943392
-4399.0,79,1924.357092
-3540.0,80,1928.22953
-3430.0,80,1933.970097
-4346.0,78,1938.496876
-3484.0,80,1945.181208
-3279.0,81,1951.122221
