#{"t_start": 1745384477.651898, "env_id": "None"}
r,l,t
-31222.0,83,7.373215
-23152.0,84,10.034776
-60412.0,83,13.610627
-15972.0,81,19.267849
-42438.0,84,25.601694
-16886.0,83,33.102638
-25614.0,84,38.782707
-22097.0,82,45.827115
-19328.0,83,52.495131
-14144.0,80,57.817677
-23181.0,84,67.102229
-13986.0,80,71.876939
-19346.0,84,78.740914
-14748.0,82,84.258773
-15482.0,83,87.446014
-12462.0,82,92.509193
-19893.0,85,97.080409
-32536.0,84,104.259101
-17451.0,85,111.505574
-16722.0,83,117.27807
-13341.0,80,123.718785
-14108.0,84,129.878666
-11561.0,82,136.336653
-9975.0,86,140.476536
-12324.0,85,145.981552
-25279.0,86,148.643513
-15362.0,86,150.387818
-17995.0,84,152.563416
-17191.0,83,155.107422
-13047.0,83,156.593272
-12275.0,83,158.834558
-19344.0,83,163.041687
-9836.0,82,168.676708
-11813.0,85,176.659572
-8487.0,83,182.127118
-7214.0,83,187.3873
-8825.0,83,192.678113
-12677.0,85,196.860787
-11343.0,82,200.308807
-7931.0,83,202.657836
-9031.0,83,205.891416
-12719.0,83,209.299899
-10756.0,81,212.425809
-7149.0,82,217.713826
-9419.0,83,222.924244
-7481.0,81,229.466084
-8832.0,85,235.905746
-9605.0,81,240.030348
-6948.0,81,245.366141
-6458.0,83,250.652306
-10533.0,81,255.037084
-6271.0,80,259.272595
-7325.0,80,264.127339
-7569.0,80,267.084144
-7172.0,80,273.155573
-7359.0,82,278.057492
-6012.0,82,283.413804
-9137.0,83,288.819729
-7093.0,83,291.364405
-8779.0,81,294.587623
-6228.0,79,300.936618
-6489.0,81,307.713125
-5549.0,79,314.620094
-8947.0,83,319.886389
-7217.0,80,325.463993
-7668.0,83,331.846227
-5805.0,80,339.470211
-4945.0,80,346.473253
-6661.0,81,350.005387
-7555.0,81,354.47551
-5272.0,80,362.20168
-9609.0,83,366.962824
-6454.0,84,376.3439
-7868.0,82,382.055354
-5730.0,80,388.358834
-7161.0,82,393.236997
-7018.0,82,397.554679
-7334.0,80,403.770549
-9443.0,82,407.746933
-7309.0,82,414.27125
-6629.0,81,417.892633
-6198.0,82,422.305536
-5249.0,81,427.078728
-5530.0,81,431.929919
-6148.0,81,435.226241
-5684.0,82,439.727151
-4772.0,79,443.260366
-4094.0,81,447.118488
-4913.0,81,453.408746
-5337.0,80,458.869066
-6807.0,80,464.476306
-5966.0,81,470.079294
-7050.0,83,474.924674
-7345.0,82,482.288016
-6760.0,80,488.360078
-4661.0,79,491.781983
-4607.0,80,496.923391
-6715.0,79,501.242368
-4840.0,81,507.244932
-4917.0,80,511.910733
-6027.0,81,520.152406
-4849.0,80,527.039845
-4648.0,80,534.053127
-5398.0,81,540.034411
-5268.0,80,546.465162
-6507.0,80,550.506972
-5951.0,81,554.870382
-5114.0,80,558.738834
-4074.0,79,563.366468
-6385.0,80,567.137521
-7581.0,82,571.336494
-6033.0,78,575.054219
-4660.0,82,582.194158
-5726.0,82,586.549348
-5010.0,78,592.238854
-5836.0,80,596.313471
-5765.0,80,602.590008
-5364.0,79,607.771938
-5396.0,79,612.920791
-4054.0,81,619.895488
-5885.0,80,624.954904
-4621.0,79,632.017222
-5765.0,80,638.534368
-4973.0,80,643.875021
-5375.0,79,650.448164
-5227.0,79,659.00183
-3547.0,80,661.30413
-4229.0,81,663.15896
-4374.0,79,665.387432
-5834.0,79,667.511049
-4139.0,82,670.122687
-3873.0,78,672.663196
-5602.0,79,675.27812
-5173.0,80,678.40412
-5805.0,79,681.446611
-5067.0,82,684.189905
-4737.0,80,688.770165
-5393.0,83,696.303288
-4076.0,79,700.898901
-4418.0,79,704.863895
-4482.0,80,708.409194
-4258.0,83,713.503283
-5639.0,79,718.163763
-5476.0,79,723.116463
-4655.0,80,727.459995
-5717.0,82,734.777341
-5291.0,81,740.513702
-5327.0,81,745.678121
-4755.0,80,751.740495
-5437.0,80,758.545476
-5127.0,81,764.203354
-4502.0,80,771.841007
-5309.0,83,776.668983
-4438.0,80,781.572556
-4316.0,80,787.494067
-5256.0,82,796.381814
-5827.0,79,800.741288
-4858.0,80,803.589494
-4543.0,79,808.629909
-5189.0,80,813.689608
-6331.0,80,817.974555
-5936.0,81,825.063259
-5863.0,78,830.311155
-4531.0,79,837.671777
-5407.0,82,842.019626
-6115.0,81,848.380123
-4083.0,79,853.596823
-4991.0,80,859.476105
-4621.0,82,863.517741
-4915.0,79,866.810965
-6192.0,84,870.920345
-4820.0,80,876.580537
-6113.0,82,885.423372
-5187.0,82,891.963988
-5930.0,83,897.81674
-5227.0,83,902.821362
-4491.0,80,907.146146
-5332.0,80,911.541577
-5239.0,81,918.233134
-4710.0,81,923.514898
-6044.0,79,930.72571
-6433.0,81,937.348614
-6270.0,82,946.249279
-5659.0,79,952.997442
-4968.0,80,962.351977
-4856.0,82,967.757616
-7493.0,81,974.313645
-5558.0,80,982.854942
-4862.0,82,990.26849
-5388.0,81,998.734748
-4985.0,82,1007.564731
-5356.0,83,1015.092659
-5116.0,82,1019.498316
-5031.0,80,1028.21996
-4783.0,81,1031.706086
-6927.0,81,1035.820306
-4421.0,80,1043.482258
-5345.0,79,1045.500112
-5740.0,79,1046.867799
-5495.0,80,1048.769846
-5646.0,80,1055.965217
-5107.0,82,1062.670918
-4935.0,81,1068.158184
-4339.0,80,1072.207024
-5279.0,80,1076.88028
-5056.0,80,1081.38153
-5512.0,78,1087.335641
-4478.0,79,1091.33599
-4407.0,80,1095.685951
-5595.0,80,1101.887023
-6007.0,80,1109.414065
-4891.0,80,1119.041249
-5562.0,82,1123.490359
-4513.0,80,1129.162101
-5861.0,82,1133.520456
-4860.0,79,1137.781976
-3883.0,82,1141.759604
-4748.0,80,1146.491134
-5335.0,79,1152.668601
-4406.0,80,1158.858325
-5137.0,81,1164.926341
-4516.0,82,1171.48671
-4241.0,80,1177.744502
-6009.0,80,1187.12315
-5143.0,80,1193.625067
-4820.0,80,1199.76641
-4917.0,78,1205.701049
-5059.0,80,1212.68783
-4523.0,81,1220.799269
-4558.0,80,1228.024365
-4008.0,80,1230.732108
-4652.0,78,1235.876007
-4252.0,80,1241.770046
-4557.0,80,1247.342413
-5293.0,81,1254.290378
-4095.0,82,1259.380892
-4362.0,79,1264.397283
-4359.0,81,1271.794219
-4249.0,80,1276.764328
-3873.0,81,1279.9777
-5037.0,82,1284.372921
-3942.0,80,1288.68332
-4455.0,80,1292.454054
-4993.0,78,1295.084942
-4558.0,79,1299.75095
-4394.0,80,1306.102004
-3991.0,79,1312.748548
-4567.0,79,1319.376242
-3965.0,79,1324.197045
-4814.0,80,1327.637142
-4148.0,80,1330.552811
-4316.0,80,1335.405009
-5068.0,82,1341.27714
-4603.0,80,1347.544343
-4643.0,81,1356.699788
-4252.0,80,1363.64096
-3863.0,77,1368.199092
-4238.0,79,1373.331486
-4819.0,81,1379.116656
-4119.0,80,1385.321028
-5177.0,80,1391.588216
-4290.0,80,1396.579291
-4875.0,80,1401.174559
-4487.0,81,1408.405971
-4319.0,78,1415.936177
-3919.0,80,1422.714432
-5163.0,81,1429.29273
-4580.0,82,1435.199216
-3490.0,79,1441.497343
-4744.0,80,1447.361352
-4079.0,80,1452.512997
-3836.0,81,1462.772391
-4667.0,80,1467.648435
-4641.0,81,1474.275662
-3985.0,79,1480.08659
-4742.0,82,1485.413706
-5215.0,82,1492.545177
-4076.0,80,1498.733749
-4236.0,80,1505.017033
-4425.0,80,1509.678175
-4053.0,80,1517.108719
-3964.0,78,1525.341736
-3705.0,78,1530.527349
-4653.0,78,1534.761111
-4358.0,80,1537.847829
-3732.0,78,1543.433486
-4944.0,79,1548.719925
-4432.0,82,1557.348023
-4280.0,80,1563.264238
-3644.0,79,1567.418692
-5318.0,79,1571.75907
-4022.0,80,1575.877381
-3937.0,80,1580.134433
-4724.0,79,1587.254303
-3868.0,78,1595.003366
-4485.0,82,1599.691096
-4379.0,79,1605.936207
-4314.0,83,1609.97892
-4362.0,80,1614.871394
-4133.0,82,1620.170072
-4947.0,83,1626.395298
-4571.0,82,1630.633128
-4594.0,82,1637.752935
-4119.0,80,1645.277246
-4390.0,80,1651.214263
-4440.0,80,1655.959318
-3277.0,82,1659.134396
-4359.0,80,1661.127538
-4464.0,80,1663.159679
-4420.0,78,1664.625047
-3552.0,79,1666.264929
-3670.0,80,1668.351882
-3877.0,80,1670.063292
-4158.0,79,1673.148875
-3520.0,79,1677.081128
-4454.0,80,1681.697119
-4656.0,80,1686.165692
-3777.0,80,1690.493164
-4211.0,77,1693.379195
-4440.0,80,1697.110237
-4133.0,81,1702.240227
-3736.0,80,1707.586763
-4395.0,80,1712.100621
-4047.0,82,1715.866585
-3902.0,82,1720.499147
-3589.0,80,1724.962912
-3848.0,80,1729.077513
-3643.0,79,1731.77813
-4251.0,81,1737.610277
-4751.0,79,1742.698229
-3987.0,81,1748.085317
-3624.0,79,1753.143661
-3791.0,80,1758.115387
-3978.0,80,1762.577922
-4406.0,81,1768.643165
-4772.0,80,1772.742045
-3796.0,79,1777.050271
-4293.0,81,1781.411588
-3443.0,80,1785.08058
-4335.0,78,1790.368922
-3929.0,80,1794.272672
-4376.0,80,1799.209484
-3409.0,79,1804.587037
-3904.0,77,1810.692644
-3899.0,82,1815.177765
-4024.0,80,1819.838411
-4172.0,81,1825.11115
-3859.0,81,1828.973164
-3630.0,79,1832.879544
-3645.0,80,1835.916312
-3909.0,80,1840.631589
-3816.0,79,1844.600223
-3108.0,80,1850.93708
-4765.0,78,1854.4919
-4269.0,80,1859.74528
-3721.0,78,1863.498554
-4032.0,79,1868.690157
-4278.0,83,1871.906295
-3525.0,83,1875.593992
-4258.0,80,1880.64864
-3827.0,79,1885.891016
-4861.0,79,1890.964572
-3690.0,79,1893.953212
-3593.0,80,1900.621354
-4435.0,80,1911.308951
-4081.0,80,1917.252191
-4179.0,79,1924.633436
-4145.0,81,1928.537996
-3780.0,82,1934.268413
-3748.0,80,1940.801863
-4009.0,81,1947.194615
